# Oscilloscope Data

# Seconds	Mcl_Quantities.Speed_Rot_Mech	Mcl_IO.Speed_Rot_Ref	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Torque	Mcl_Quantities.IsRMS	Mcl_Quantities.Stator_Flux_Mag	Mcl_IO.Vdc	SR_Overheating_Temp	ThermalModelCore_Y.WindingTemperature
1601.377	3982.32	4008.22	0.281157	0.236974	0.458876	0.0944713	308.518	70.7856	73.5844
1601.537	4028.68	4023.82	0.24157	0.338305	0.440673	0.0938069	300.183	70.7856	73.5789
1601.695	4064.56	4039.36	0.143896	0.18575	0.424065	0.0940771	296.719	70.7856	73.5737
1601.854	4083.83	4054.93	0.0192379	0.0618087	0.424065	0.0936458	302.239	70.7856	73.5684
1602.013	4058.99	4070.51	0.0704239	0.0527402	0.440754	0.0931214	308.085	70.7856	73.5627
1602.172	4055.35	4086.08	0.218405	0.158109	0.440754	0.0930084	311.657	70.7856	73.558
1602.490	4124.26	4117.22	0.244764	0.281305	0.429413	0.0936365	305.487	70.7344	73.5473
1602.649	4172.35	4132.79	0.121372	0.172162	0.429413	0.0931232	304.513	70.7344	73.542
1602.808	4174.72	4148.36	0.0590386	0.134087	0.460526	0.09269	307.111	70.7344	73.5378
1602.952	4139.1	4162.38	0.10122	0.0697459	0.4405	0.0919496	310.575	70.7344	73.5333
1603.095	4148.3	4176.38	0.253848	0.229788	0.4405	0.0939388	309.709	70.7344	73.5284
1603.238	4201.87	4190.39	0.234963	0.270376	0.435232	0.0949278	305.704	70.7344	73.5233
1603.381	4233.01	4204.41	0.067979	0.12042	0.435232	0.0951954	303.971	70.6832	73.5191
1603.668	4202.74	4232.44	0.228423	0.167194	0.464618	0.0928168	310.467	70.6832	73.5107
1603.810	4242.45	4246.47	0.273266	0.303834	0.431341	0.0945323	307.76	70.6832	73.5053
1603.954	4277.25	4260.47	0.144003	0.218675	0.431341	0.0938487	299.641	70.6832	73.501
1604.097	4284.04	4274.45	0.0442701	0.0796312	0.449337	0.0941862	300.616	70.6832	73.4964
1604.240	4271.39	4288.48	0.109812	0.0881921	0.447695	0.0919528	310.25	70.6832	73.4917
1604.383	4292.78	4302.48	0.201179	0.24136	0.447695	0.0925103	309.492	70.6327	73.4877
1604.526	4324.29	4316.48	0.235667	0.302186	0.429041	0.0944943	300.616	70.6327	73.4826
1604.669	4353.52	4330.51	0.124753	0.171625	0.429041	0.0923184	305.054	70.6327	73.4771
1604.813	4345.21	4344.51	0.062914	0.0565698	0.441038	0.0944873	305.487	70.6327	73.4721
1604.956	4339.47	4358.54	0.182856	0.120943	0.441038	0.0922453	307.652	70.6327	73.468
1605.099	4365	4372.55	0.22876	0.234846	0.406014	0.0930737	311.549	70.6327	73.4618
1605.242	4390.73	4386.58	0.240068	0.308812	0.406014	0.0895727	305.379	70.6327	73.4558
1605.385	4425.17	4400.58	0.124197	0.196246	0.432582	0.0918762	297.476	70.583	73.4505
1605.528	4417.07	4414.63	0.0549439	0.0951944	0.408418	0.0940239	306.353	70.583	73.4458
1605.671	4411.36	4428.61	0.126428	0.100997	0.408418	0.0917971	308.518	70.583	73.4398
1605.815	4430.23	4442.63	0.23375	0.203041	0.408026	0.0922988	308.843	70.583	73.4337
1606.101	4487.76	4470.64	0.186677	0.253946	0.392949	0.0888428	304.729	70.583	73.4223
1606.244	4502.97	4484.64	0.102686	0.0991287	0.392949	0.089282	300.291	70.583	73.4159
1606.403	4506.52	4500.21	0.0713654	0.115414	0.384345	0.0902989	303.43	70.5314	73.4093
1606.562	4514.76	4515.78	0.106675	0.112718	0.369925	0.0905492	306.57	70.5314	73.4015
1606.721	4520	4531.35	0.107985	0.101207	0.369925	0.0909014	309.709	70.5314	73.3945
1606.864	4514.41	4545.35	0.218667	0.157403	0.359189	0.0908325	309.817	70.5314	73.3873
1607.023	4534.47	4560.92	0.233135	0.227269	0.359189	0.0899337	309.925	70.5314	73.3801
1607.182	4565.64	4576.49	0.236684	0.236272	0.350382	0.087528	309.709	70.5314	73.3727
1607.341	4578.71	4581	0.288916	0.230024	0.328283	0.0884471	310.358	70.5314	73.3638
1607.500	4590.39	4581	0.223131	0.237869	0.328283	0.0876299	308.41	70.4787	73.3559
1607.659	4595.91	4581	0.209488	0.230772	0.335011	0.0882058	307.327	70.4787	73.3483
1607.818	4595.61	4581	0.179462	0.213289	0.316488	0.0884929	306.786	70.4787	73.3394
1607.977	4598.67	4581	0.139199	0.2101	0.316488	0.0879435	300.507	70.4787	73.3315
1608.136	4604.19	4581	0.080737	0.147576	0.323039	0.0891785	297.368	70.4787	73.3224
1608.295	4604.09	4581	0.0799454	0.116252	0.323039	0.0886703	298.018	70.4787	73.3148
1608.581	4567.29	4581	0.124833	0.0784502	0.326876	0.0897841	310.467	70.4248	73.3014
1608.725	4565.42	4581	0.21811	0.136669	0.326876	0.0912795	311.441	70.4248	73.294
1608.868	4574.17	4581	0.257311	0.223278	0.335443	0.0886814	309.384	70.4248	73.2868
1609.011	4598.9	4581	0.19004	0.212564	0.335443	0.0868025	304.729	70.4248	73.2798
1609.154	4610.41	4581	0.126927	0.20033	0.328369	0.0897329	300.183	70.4248	73.2738
1609.440	4569.04	4581	0.0913952	0.0421295	0.329852	0.089637	310.358	70.3707	73.2596
1609.583	4553.74	4581	0.17395	0.112832	0.329852	0.0896273	310.25	70.3707	73.2538
1609.727	4572.67	4581	0.224562	0.213619	0.331394	0.0889267	307.76	70.3707	73.2468
1609.870	4576.07	4581	0.21904	0.206415	0.332051	0.0870702	308.085	70.3707	73.2399
1610.013	4587.58	4581	0.112175	0.201088	0.332051	0.0867745	300.183	70.3707	73.2331
1610.156	4602.22	4581	0.0889646	0.121184	0.327076	0.0893279	298.126	70.3707	73.2273
1610.299	4578.95	4581	0.118188	0.0986928	0.327076	0.0912733	310.034	70.3707	73.2204
1610.443	4563.31	4581	0.125558	0.0937307	0.335584	0.090085	310.791	70.3171	73.2137
1610.585	4562.12	4581	0.19298	0.20965	0.335584	0.0903917	310.034	70.3171	73.2082
1610.728	4575.27	4581	0.226043	0.263039	0.321622	0.0893493	310.683	70.3171	73.2013
1610.872	4587.82	4581	0.203633	0.249893	0.321622	0.0855047	303.647	70.3171	73.1944
1611.015	4594.12	4581	0.0626289	0.119913	0.326417	0.0892809	298.018	70.3171	73.1876
1611.587	4575.57	4581	0.23855	0.212718	0.335885	0.0896468	309.709	70.2639	73.1622
1611.730	4601.46	4581	0.186536	0.26036	0.326906	0.0874491	305.812	70.2639	73.1567
1611.889	4593.77	4581	0.198431	0.203166	0.326906	0.0885433	307.003	70.2639	73.1491
1612.048	4602.59	4581	0.136941	0.198491	0.335769	0.0871869	305.812	70.2639	73.1429
1612.351	4596.56	4581	0.0733797	0.103274	0.325208	0.0885668	306.137	70.2639	73.1299
1612.510	4583.34	4581	0.0723746	0.113817	0.337228	0.0902798	306.245	70.2104	73.1236
1612.669	4575.07	4581	0.0838649	0.0215725	0.337228	0.0898205	309.817	70.2104	73.1163
1612.828	4557.5	4581	0.106933	0.0695952	0.321952	0.0914572	311.657	70.2104	73.1097
1613.146	4556	4581	0.187174	0.113652	0.340639	0.0913825	309.492	70.2104	73.0963
1613.305	4555.69	4581	0.203327	0.133725	0.319028	0.0915086	310.467	70.2104	73.0897
1613.464	4561.35	4581	0.220781	0.218348	0.340306	0.0901953	310.9	70.1572	73.0824
1613.623	4573.22	4581	0.258353	0.224251	0.340306	0.0892799	308.951	70.1572	73.0765
1614.068	4597	4581	0.124472	0.158386	0.325129	0.0886161	307.003	70.1572	73.0575
1614.212	4588.45	4581	0.0433057	0.0512907	0.325129	0.0886236	305.379	70.1572	73.0523
1614.354	4571.57	4581	0.123907	0.0873528	0.324527	0.0909986	308.518	70.1572	73.0461
1614.498	4560.71	4581	0.215422	0.143474	0.338288	0.0906491	312.523	70.1043	73.04
1614.641	4557.19	4581	0.212125	0.176185	0.338288	0.0892023	310.034	70.1043	73.0341
1614.784	4585.02	4581	0.195831	0.25112	0.321319	0.0892866	301.482	70.1043	73.029
1614.928	4610.42	4581	0.134677	0.190107	0.321319	0.0876485	303.322	70.1043	73.0228
1615.071	4592.39	4581	0.134516	0.0661009	0.342996	0.0876857	305.92	70.1043	73.017
1615.356	4569.56	4581	0.150408	0.087159	0.317941	0.0910229	310.467	70.1043	73.0059
1615.500	4564.88	4581	0.212085	0.238889	0.342992	0.089111	312.523	70.0511	72.9997
1615.643	4577.05	4581	0.204076	0.257899	0.342992	0.0898667	306.678	70.0511	72.994
1615.786	4596.13	4581	0.139008	0.188269	0.322149	0.0889924	298.884	70.0511	72.989
1615.929	4604.1	4581	0.0866345	0.162048	0.322149	0.0887352	305.704	70.0511	72.9828
1616.072	4590.76	4581	0.0562959	0.0528801	0.337229	0.0897902	304.946	70.0511	72.9768
1616.215	4565.97	4581	0.104095	0.0912456	0.337229	0.0906433	310.034	70.0511	72.971
1616.359	4562.17	4581	0.209678	0.165534	0.323651	0.0894658	312.307	69.9985	72.9659
1616.501	4576.96	4581	0.216085	0.213787	0.323651	0.0881596	308.626	69.9985	72.9599
1616.645	4591	4581	0.205144	0.23715	0.335778	0.0896064	302.023	69.9985	72.954
1616.788	4607.96	4581	0.104019	0.181489	0.313873	0.0879775	306.245	69.9985	72.9479
1616.931	4596.73	4581	0.0717666	0.0944084	0.313873	0.0884908	304.946	69.9985	72.9425
1617.074	4568.52	4581	0.0858126	0.0300662	0.33224	0.0915016	307.327	69.9985	72.9365
1617.218	4562.33	4581	0.186605	0.127863	0.33224	0.0908917	312.199	69.9985	72.9306
1617.376	4554.53	4581	0.205256	0.133579	0.319889	0.0898698	310.034	69.9461	72.9244
1617.694	4571.2	4581	0.261561	0.261713	0.340817	0.0903692	307.544	69.9461	72.9121
1617.841	4590.58	4581	0.206534	0.241205	0.324284	0.0878571	306.245	69.9461	72.9062
1618.000	4593.17	4581	0.17775	0.280084	0.324284	0.0866219	306.353	69.9461	72.9002
1618.159	4596.32	4581	0.169783	0.234918	0.335859	0.0877773	306.028	69.9461	72.8944
1618.318	4607.49	4581	0.072229	0.168642	0.327502	0.0878043	306.678	69.9461	72.8878
1618.477	4609.48	4581	0.1291	0.12807	0.327502	0.0885845	306.678	69.8933	72.8819
1618.637	4594.89	4581	0.111322	0.0639439	0.333075	0.0896316	302.456	69.8933	72.8762
1618.795	4598.74	4581	0.087537	0.0748584	0.333075	0.0898172	300.832	69.8933	72.8695
1618.955	4578.09	4581	0.0751642	0.0528404	0.326984	0.0906338	303.43	69.8933	72.8636
1619.114	4578.14	4581	0.0881183	0.0746314	0.337124	0.0912939	306.137	69.8933	72.8569
1619.273	4561.12	4581	0.112657	0.0955899	0.337124	0.0903925	309.492	69.8933	72.8512
1619.416	4546.69	4581	0.15694	0.109344	0.324004	0.090626	309.817	69.841	72.8453
1619.559	4567.08	4581	0.217032	0.204375	0.324004	0.0883782	310.257	69.841	72.8404
1619.702	4601.23	4581	0.221026	0.250122	0.337656	0.0866373	304.08	69.841	72.8349
1619.846	4594.67	4581	0.13691	0.160059	0.337656	0.0897236	300.074	69.841	72.8291
1619.989	4596.01	4581	0.0643602	0.0714579	0.313955	0.0886623	306.678	69.841	72.8229
1620.132	4582.92	4581	0.0634071	0.0718373	0.327374	0.0897926	307.76	69.841	72.8179
1620.275	4564.97	4581	0.198556	0.137085	0.327374	0.0916677	310.575	69.841	72.812
1620.418	4563.11	4581	0.216861	0.197919	0.330657	0.0893422	312.523	69.789	72.8063
1620.561	4586.34	4581	0.203729	0.218326	0.330657	0.0870154	307.436	69.789	72.8015
1620.847	4603.49	4581	0.0809427	0.0926143	0.33047	0.087931	304.946	69.789	72.7902
1620.991	4581.7	4581	0.0601262	0.0714101	0.332403	0.0889404	307.219	69.789	72.7845
1621.134	4570.79	4581	0.128601	0.10038	0.332985	0.0905938	307.436	69.789	72.7798
1621.277	4560.46	4581	0.22509	0.153769	0.332985	0.0902162	311.333	69.789	72.7741
1621.420	4569.69	4581	0.27436	0.212956	0.326741	0.0876425	310.467	69.7367	72.7683
1621.563	4598.15	4581	0.214023	0.200102	0.326741	0.0887489	302.456	69.7367	72.7635
1621.849	4585.01	4581	0.0688076	0.0906889	0.333848	0.0889262	307.003	69.7367	72.752
1621.992	4572.18	4581	0.0764398	0.0900285	0.329545	0.0898045	308.41	69.7367	72.7464
1622.135	4546.93	4581	0.167692	0.110597	0.329545	0.0910665	309.601	69.7367	72.7416
1622.279	4561.25	4581	0.217572	0.196672	0.33004	0.0896369	310.683	69.7367	72.736
1622.612	4566.82	4581	0.220675	0.20327	0.333885	0.0892071	308.735	69.6849	72.7237
1622.756	4584.08	4581	0.182195	0.22253	0.322807	0.0890374	301.806	69.6849	72.7178
1622.915	4591.11	4581	0.190764	0.253772	0.322807	0.0898923	300.074	69.6849	72.711
1623.280	4572.98	4581	0.207074	0.197129	0.325327	0.0880528	308.735	69.6849	72.6973
1623.424	4596.3	4581	0.179014	0.218363	0.325327	0.088761	300.94	69.6333	72.6915
1623.582	4592.01	4581	0.138045	0.230185	0.333815	0.0878607	302.023	69.6333	72.6858
1623.742	4601.99	4581	0.0682136	0.14271	0.328565	0.0863217	302.239	69.6333	72.6792
1623.901	4602.16	4581	0.106221	0.18443	0.328565	0.088697	304.404	69.6333	72.6735
1624.060	4589.53	4581	0.0891714	0.0737236	0.333945	0.0885473	305.92	69.6333	72.6678
1624.219	4600.31	4581	0.0403833	0.100168	0.326689	0.0893578	307.219	69.6333	72.6611
1624.378	4577.32	4581	0.0950487	0.0562869	0.326689	0.0905243	310.25	69.5813	72.6553
1624.537	4569.33	4581	0.121164	0.04657	0.337006	0.0907414	309.601	69.5813	72.6497
1624.696	4570.01	4581	0.137676	0.0592544	0.337006	0.090513	308.626	69.5813	72.6432
1624.855	4553.8	4581	0.146513	0.0854209	0.323624	0.0916098	309.168	69.5813	72.6373
1624.998	4564.99	4581	0.222742	0.212511	0.34015	0.0890598	311.116	69.5813	72.6317
1625.141	4579.02	4581	0.219771	0.237681	0.34015	0.0863119	306.57	69.5813	72.6262
1625.285	4589.07	4581	0.178466	0.203979	0.323891	0.089929	300.832	69.5813	72.6213
1625.428	4609.69	4581	0.118142	0.103023	0.323891	0.0888924	306.678	69.5299	72.6155
1625.761	4594.15	4581	0.094743	0.0777574	0.317842	0.0889313	303.322	69.5299	72.6033
1626.048	4566.87	4581	0.119769	0.0904112	0.324281	0.0914653	311.224	69.5299	72.5914
1626.382	4558.25	4581	0.14378	0.0848043	0.324576	0.0902068	310.25	69.4787	72.5787
1626.525	4571.81	4581	0.205612	0.198135	0.337784	0.0900909	308.626	69.4787	72.573
1626.668	4575.8	4581	0.237639	0.232427	0.337784	0.0884483	309.709	69.4787	72.5675
1626.811	4589.01	4581	0.164846	0.194223	0.322141	0.0873568	302.131	69.4787	72.5627
1626.954	4607.35	4581	0.0712484	0.136698	0.322141	0.0893597	298.234	69.4787	72.5569
1627.097	4590.84	4581	0.102336	0.116458	0.342571	0.0909865	309.709	69.4787	72.5515
1627.241	4565.36	4581	0.123422	0.0699727	0.342571	0.0890164	311.116	69.4787	72.5461
1627.384	4556.59	4581	0.1934	0.131003	0.320285	0.0898208	310.683	69.4272	72.5412
1627.527	4575.87	4581	0.24439	0.229898	0.320285	0.0889053	310.791	69.4272	72.5355
1627.670	4595.77	4581	0.201105	0.238028	0.340986	0.0876934	305.704	69.4272	72.5302
1627.813	4591.75	4581	0.0676165	0.131524	0.321774	0.0891871	299.966	69.4272	72.5256
1627.956	4598.54	4581	0.0726255	0.0865259	0.321774	0.089284	302.781	69.4272	72.5197
1628.099	4571.72	4581	0.12015	0.0801403	0.3373	0.0905894	310.142	69.4272	72.5141
1628.243	4556.69	4581	0.18613	0.112962	0.3373	0.0907872	311.657	69.4272	72.5086
1628.386	4569.28	4581	0.215889	0.214629	0.324017	0.0907831	308.518	69.376	72.5038
1628.544	4577.26	4581	0.249107	0.233728	0.324017	0.0895156	305.92	69.376	72.497
1628.703	4576.87	4581	0.214026	0.218712	0.337334	0.0889769	306.137	69.376	72.4915
1628.862	4590.63	4581	0.19619	0.278548	0.309416	0.0883307	302.348	69.376	72.4857
1629.006	4599.32	4581	0.131348	0.174575	0.309416	0.0873948	301.482	69.376	72.4795
1629.165	4596.47	4581	0.0840937	0.124791	0.335973	0.0893772	298.884	69.376	72.4738
1629.324	4594.65	4581	0.104793	0.125413	0.319535	0.0895139	299.425	69.376	72.4673
1629.483	4600.73	4581	0.0604387	0.0874566	0.319535	0.0903011	302.781	69.3253	72.4615
1629.642	4586.55	4581	0.0480425	0.0824435	0.341614	0.0909014	304.621	69.3253	72.4551
1629.801	4569.39	4581	0.0723326	0.093486	0.341614	0.0897843	309.168	69.3253	72.4498
1629.960	4570.23	4581	0.131513	0.081388	0.322983	0.0897544	310.358	69.3253	72.4439
1630.119	4568.87	4581	0.109459	0.0742764	0.335516	0.0915607	311.333	69.3253	72.4373
1630.437	4559.21	4581	0.220042	0.145708	0.327281	0.0892992	312.09	69.2741	72.4261
1630.580	4571.95	4581	0.225809	0.231249	0.327281	0.0874976	309.059	69.2741	72.4205
1630.724	4600.63	4581	0.217911	0.226895	0.335774	0.0882413	302.564	69.2741	72.415
1630.867	4603.8	4581	0.127468	0.214798	0.322858	0.0886953	304.08	69.2741	72.4094
1631.010	4593.14	4581	0.0511718	0.0579644	0.322858	0.0892488	305.92	69.2741	72.4045
1631.153	4572.15	4581	0.108879	0.080672	0.340075	0.0914275	307.652	69.2741	72.3989
1631.296	4562.68	4581	0.193727	0.13602	0.340075	0.0904495	310.791	69.2741	72.3936
1631.439	4554.78	4581	0.228805	0.16966	0.321305	0.0897509	311.333	69.2236	72.3888
1631.582	4580.68	4581	0.19841	0.253474	0.321305	0.0874439	303.647	69.2236	72.3829
1631.725	4603.61	4581	0.15046	0.187465	0.336612	0.0877608	299.966	69.2236	72.3774
1631.868	4592.55	4581	0.13718	0.0875404	0.336612	0.0887651	306.461	69.2236	72.3719
1632.012	4576.73	4581	0.0723815	0.0416086	0.31133	0.0902774	306.028	69.2236	72.3668
1632.155	4568.48	4581	0.122979	0.0852987	0.330841	0.0918312	309.492	69.2236	72.361
1632.298	4564.51	4581	0.207779	0.234721	0.330841	0.0898729	313.606	69.2236	72.3553
1632.441	4572.58	4581	0.205299	0.239476	0.329487	0.0876078	308.626	69.1733	72.3506
1632.584	4590.95	4581	0.14443	0.197749	0.329487	0.0894923	299.75	69.1733	72.3449
1632.727	4603.69	4581	0.0828189	0.144075	0.333246	0.0881038	306.678	69.1733	72.3394
1632.870	4598.11	4581	0.0766442	0.074413	0.333246	0.088379	305.379	69.1733	72.3338
1633.300	4577.52	4581	0.245212	0.218862	0.337704	0.0875739	309.601	69.1733	72.3189
1633.432	4601.27	4581	0.183979	0.239932	0.325074	0.0885937	303.105	69.1226	72.3133
1633.575	4601.88	4581	0.0961536	0.167095	0.325074	0.0894345	299.208	69.1226	72.3076
1633.718	4585.59	4581	0.0246501	0.0572437	0.335084	0.0899979	307.977	69.1226	72.3021
1633.861	4563.12	4581	0.082803	0.0856373	0.335084	0.0897135	309.059	69.1226	72.2975
1634.179	4559.73	4581	0.162166	0.0646792	0.327391	0.0899309	311.874	69.1226	72.2853
1634.338	4557.83	4581	0.225408	0.222102	0.332558	0.0901151	313.065	69.1226	72.2798
1634.482	4566.02	4581	0.242425	0.202293	0.332088	0.0888117	308.626	69.0724	72.2741
1634.640	4586.6	4581	0.204164	0.21338	0.332088	0.0871539	307.76	69.0724	72.2685
1634.800	4592.63	4581	0.219323	0.276648	0.325545	0.0869902	307.219	69.0724	72.2617
1634.959	4599.71	4581	0.193312	0.190195	0.320381	0.0877718	306.137	69.0724	72.2559
1635.118	4599.63	4581	0.145637	0.2208	0.320381	0.0879296	306.786	69.0724	72.2491
1635.277	4600.96	4581	0.0969491	0.146895	0.332049	0.0885309	307.869	69.0724	72.2434
1635.436	4598.31	4581	0.0994135	0.115848	0.332049	0.0884965	302.023	69.0225	72.2377
1635.595	4591.27	4581	0.0638693	0.0657399	0.331444	0.0898092	300.291	69.0225	72.2311
1635.754	4584.39	4581	0.0599251	0.0488896	0.33198	0.0911306	302.239	69.0225	72.2254
1635.913	4584.56	4581	0.0769873	0.060545	0.33198	0.0909412	304.729	69.0225	72.2198
1636.056	4572.62	4581	0.121116	0.0660029	0.332627	0.0904245	311.441	69.0225	72.2142
1636.199	4560.12	4581	0.232493	0.160609	0.332627	0.089184	312.848	69.0225	72.2086
1636.343	4577.81	4581	0.264423	0.235817	0.330083	0.088002	305.812	69.0225	72.2039
1636.486	4596.13	4581	0.166303	0.194555	0.330083	0.0885116	301.482	68.9721	72.1982
1636.629	4609.81	4581	0.134247	0.15434	0.335859	0.0884159	306.137	68.9721	72.1927
1636.915	4560.32	4581	0.0670639	0.045974	0.325716	0.0915109	308.735	68.9721	72.1822
1637.058	4556.25	4581	0.20187	0.144359	0.338097	0.0908812	312.632	68.9721	72.1765
1637.201	4569.71	4581	0.214262	0.230962	0.338097	0.0889136	309.059	68.9721	72.1711
1637.344	4577.77	4581	0.186059	0.199957	0.326693	0.0900352	301.698	68.9721	72.1654
1637.487	4597.75	4581	0.105859	0.173777	0.326693	0.0868317	306.57	68.9224	72.1607
1637.631	4602.3	4581	0.1056	0.0963429	0.335782	0.0881209	303.647	68.9224	72.1552
1637.774	4574.23	4581	0.126627	0.0749346	0.318566	0.0917798	307.111	68.9224	72.1495
1637.917	4559.7	4581	0.159232	0.105916	0.318566	0.0913944	312.632	68.9224	72.1445
1638.060	4576.39	4581	0.211422	0.212203	0.325076	0.0894819	311.333	68.9224	72.1385
1638.203	4585.88	4581	0.229309	0.304893	0.325076	0.0896372	306.678	68.9224	72.1327
1638.346	4589.9	4581	0.159375	0.213279	0.327313	0.088667	307.219	68.9224	72.1269
1638.490	4599.83	4581	0.0632421	0.0885776	0.327313	0.088552	304.08	68.8728	72.1222
1638.633	4590.42	4581	0.0586332	0.107887	0.338024	0.0895567	303.214	68.8728	72.1167
1638.776	4570.73	4581	0.12928	0.0586171	0.338024	0.0904595	310.683	68.8728	72.1111
1638.919	4552.49	4581	0.190688	0.131456	0.323405	0.0891284	313.173	68.8728	72.1053
1639.062	4572.98	4581	0.257947	0.221615	0.341614	0.0900832	307.219	68.8728	72.1006
1639.205	4602.83	4581	0.183467	0.246585	0.341614	0.0899103	300.832	68.8728	72.0952
1639.348	4603.21	4581	0.102461	0.164366	0.324193	0.087826	306.353	68.8728	72.0896
1639.507	4605.66	4581	0.101701	0.111597	0.324193	0.0885915	306.894	68.8229	72.0837
1639.667	4599.89	4581	0.119189	0.0845006	0.339068	0.0890228	306.353	68.8229	72.0782
1639.825	4593.07	4581	0.0627286	0.0751004	0.324804	0.0898856	305.054	68.8229	72.0716
1640.127	4567.36	4581	0.119202	0.0803029	0.335695	0.0907957	311.549	68.8229	72.0602
1640.445	4553.05	4581	0.183624	0.128224	0.325774	0.0903595	310.791	68.7736	72.0478
1640.604	4567.14	4581	0.201382	0.226375	0.337584	0.0903756	308.951	68.7736	72.0421
1640.763	4565.82	4581	0.216845	0.194492	0.337584	0.0885718	307.327	68.7736	72.0366
1640.922	4580.52	4581	0.249988	0.27528	0.30943	0.0892876	307.76	68.7736	72.0296
1641.081	4586.67	4581	0.244907	0.260457	0.30943	0.089132	305.379	68.7736	72.0235
1641.240	4599.53	4581	0.15925	0.216296	0.336931	0.0863515	304.513	68.7736	72.018
1641.400	4599	4581	0.206897	0.250991	0.321039	0.0875394	305.487	68.7246	72.0113
1641.543	4603.71	4581	0.100313	0.114367	0.321039	0.0889527	300.074	68.7246	72.0064
1641.687	4585.71	4581	0.0427566	0.0692034	0.341996	0.0888543	308.41	68.7246	72.0009
1642.115	4561.78	4581	0.212876	0.179004	0.322467	0.0892083	308.626	68.7246	71.985
1642.259	4592.13	4581	0.183492	0.205864	0.337936	0.0874199	305.704	68.7246	71.9795
1642.402	4606.98	4581	0.124184	0.191307	0.326189	0.0881743	301.373	68.6751	71.9738
1642.545	4591.33	4581	0.0758902	0.0569377	0.326189	0.0902044	304.513	68.6751	71.9681
1642.688	4571.49	4581	0.0993416	0.0953661	0.338434	0.0908712	310.683	68.6751	71.9635
1642.831	4568.66	4581	0.164439	0.13267	0.338434	0.0901183	310.791	68.6751	71.958
1642.974	4569.04	4581	0.226942	0.238752	0.321623	0.0913104	308.951	68.6751	71.9522
1643.117	4575.17	4581	0.180707	0.262211	0.321623	0.0874557	309.384	68.6751	71.9473
1643.260	4601.21	4581	0.112836	0.178114	0.342455	0.0859902	303.43	68.6751	71.942
1643.546	4585.57	4581	0.0772758	0.043671	0.320416	0.0901396	309.601	68.6261	71.9307
1643.833	4560.16	4581	0.230681	0.216174	0.337139	0.0898355	308.085	68.6261	71.9204
1643.976	4580.52	4581	0.218392	0.228599	0.309225	0.0887428	310.358	68.6261	71.9144
1644.119	4598.76	4581	0.215055	0.237284	0.309225	0.0876284	306.028	68.6261	71.9092
1644.262	4609	4581	0.110416	0.186111	0.333475	0.0888503	300.724	68.6261	71.9036
1644.406	4596.32	4581	0.0672824	0.059268	0.333475	0.089395	305.595	68.5773	71.8981
1644.553	4570.51	4581	0.114438	0.0811004	0.328351	0.0917825	308.41	68.5773	71.8924
1644.696	4557.63	4581	0.180526	0.116031	0.335203	0.091636	312.199	68.5773	71.8868
1644.839	4559.43	4581	0.212039	0.185718	0.335203	0.0883239	310.791	68.5773	71.8822
1644.998	4568.31	4581	0.237807	0.193688	0.324565	0.0882651	310.358	68.5773	71.8756
1645.157	4583.59	4581	0.213954	0.241594	0.324565	0.0879311	309.925	68.5773	71.8697
1645.316	4592.62	4581	0.200308	0.202469	0.339571	0.0888412	307.869	68.5773	71.8643
1645.459	4593.96	4581	0.10419	0.174894	0.323948	0.0875074	304.729	68.5282	71.8587
1645.618	4603.97	4581	0.107383	0.185347	0.323948	0.08855	305.812	68.5282	71.8529
1645.777	4596.63	4581	0.0573024	0.0740419	0.336514	0.0889412	307.436	68.5282	71.8463
1645.936	4599.04	4581	0.12083	0.111866	0.336514	0.0891029	308.951	68.5282	71.8409
1646.254	4578.81	4581	0.0993915	0.0551635	0.333971	0.091423	305.487	68.5282	71.8286
1646.413	4562.04	4581	0.123269	0.0500021	0.333971	0.0916664	309.601	68.4794	71.8232
1646.572	4561.49	4581	0.142992	0.126542	0.329162	0.0907895	307.869	68.4794	71.8166
1646.890	4557.66	4581	0.174626	0.141886	0.326571	0.0886511	311.008	68.4794	71.8052
1647.034	4574.25	4581	0.232657	0.227307	0.316114	0.0900097	305.812	68.4794	71.7993
1647.177	4601.44	4581	0.211773	0.234985	0.316114	0.087689	307.977	68.4794	71.7933
1647.320	4598.66	4581	0.0847545	0.156186	0.335558	0.0879852	304.404	68.4794	71.7886
1647.463	4600.64	4581	0.073177	0.125857	0.335558	0.0906936	300.94	68.4311	71.7831
1647.606	4576.7	4581	0.0848238	0.093924	0.328602	0.0898083	311.441	68.4311	71.7775
1647.749	4564.36	4581	0.208669	0.12161	0.328602	0.0913764	312.632	68.4311	71.7719
1647.892	4563.29	4581	0.229159	0.221705	0.332923	0.091414	308.41	68.4311	71.7673
1648.035	4595.87	4581	0.203803	0.23645	0.330566	0.0886898	307.111	68.4311	71.7616
1648.179	4594.1	4581	0.165725	0.189166	0.330566	0.0874267	305.812	68.4311	71.756
1648.322	4594.44	4581	0.0732872	0.0618466	0.331566	0.0890245	301.806	68.4311	71.7503
1648.465	4573.69	4581	0.0779698	0.0502088	0.331566	0.0913838	309.059	68.3823	71.7455
1648.751	4562.44	4581	0.197249	0.183706	0.332713	0.089748	309.817	68.3823	71.7342
1649.403	4576.64	4581	0.220279	0.189686	0.330817	0.0905166	306.57	68.3341	71.7099
