# Oscilloscope Data

# Seconds	Mcl_Quantities.Speed_Rot_Mech	Mcl_IO.Speed_Rot_Ref	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Torque	Mcl_Quantities.IsRMS	Mcl_Quantities.Stator_Flux_Mag	Mcl_IO.Vdc	SR_Overheating_Temp	ThermalModelCore_Y.WindingTemperature
2722.765	4594.12	4581	0.148692	0.214751	0.358011	0.0889596	302.781	53.3588	75.319
2722.908	4611.52	4581	0.105699	0.122071	0.358011	0.0870195	304.729	53.3588	75.3149
2723.051	4573.7	4581	0.065126	0.0440096	0.373365	0.0906501	304.513	53.3588	75.3112
2723.194	4558.08	4581	0.0985285	0.0516114	0.373365	0.090993	306.57	53.3588	75.3075
2723.481	4568.38	4581	0.264148	0.233083	0.362242	0.0897853	309.168	53.3588	75.3001
2723.911	4600.69	4581	0.0708788	0.148302	0.363238	0.0885347	303.755	53.3449	75.289
2724.054	4570.09	4581	0.0777716	0.0855404	0.3617	0.0912408	306.245	53.3449	75.285
2724.197	4554.4	4581	0.167833	0.0821343	0.3617	0.0902349	311.766	53.3449	75.2809
2724.341	4561.51	4581	0.185741	0.204277	0.352826	0.088766	308.843	53.3449	75.2775
2724.484	4589.12	4581	0.23064	0.238882	0.352826	0.0894964	303.105	53.3449	75.2733
2724.627	4599.89	4581	0.155617	0.208659	0.369251	0.0875327	307.111	53.3449	75.2695
2724.770	4596.16	4581	0.0965222	0.110615	0.369251	0.0874126	301.482	53.3317	75.2658
2724.913	4583.57	4581	0.0341761	0.0540024	0.361411	0.0912793	302.997	53.3317	75.2624
2725.072	4570.41	4581	0.115067	0.0944668	0.373255	0.0902761	307.436	53.3317	75.2579
2725.231	4569.17	4581	0.104528	0.0692515	0.373255	0.0914328	306.678	53.3317	75.2542
2725.391	4572.51	4581	0.142433	0.0914066	0.364364	0.0916002	309.059	53.3317	75.2504
2725.534	4566.53	4581	0.211826	0.202393	0.364364	0.0911331	310.9	53.3317	75.2466
2725.693	4558.95	4581	0.198264	0.199977	0.367126	0.0896539	305.704	53.3181	75.2421
2725.852	4576.99	4581	0.244064	0.240995	0.366692	0.089332	306.137	53.3181	75.2383
2726.011	4574.59	4581	0.209812	0.229517	0.366692	0.0884608	304.404	53.3181	75.2344
2726.171	4592.37	4581	0.196093	0.234255	0.364856	0.0876564	303.214	53.3181	75.2299
2726.330	4593.07	4581	0.182245	0.268207	0.3699	0.0875606	303.322	53.3181	75.2261
2726.489	4596.44	4581	0.104339	0.163478	0.3699	0.0865558	303.647	53.3181	75.2225
2726.648	4614.64	4581	0.113653	0.196418	0.365815	0.0871502	304.621	53.3181	75.2181
2726.807	4604.19	4581	0.13557	0.101045	0.365815	0.0881594	304.729	53.3044	75.2142
2726.967	4602.56	4581	0.0495206	0.0957398	0.364871	0.088543	306.461	53.3044	75.2097
2727.110	4575.36	4581	0.137229	0.0585968	0.359806	0.0899132	308.193	53.3044	75.2065
2727.253	4562.62	4581	0.171325	0.0946201	0.359806	0.0914167	308.735	53.3044	75.2025
2727.397	4560.55	4581	0.19403	0.178251	0.358629	0.0900112	312.199	53.3044	75.1984
2727.540	4572.57	4581	0.20491	0.269888	0.358629	0.0879272	307.327	53.3044	75.1951
2727.683	4598.66	4581	0.17029	0.221289	0.364617	0.0883897	299.75	53.2913	75.1912
2727.826	4586.32	4581	0.0944466	0.121971	0.364617	0.0888894	306.353	53.2913	75.1873
2727.970	4579.02	4581	0.0603103	0.0662506	0.370652	0.0894102	304.404	53.2913	75.1837
2728.113	4572.88	4581	0.0934841	0.0754771	0.370652	0.0899194	307.219	53.2913	75.1806
2728.256	4566.24	4581	0.22677	0.158549	0.361224	0.0901357	313.714	53.2913	75.1765
2728.399	4571.91	4581	0.260267	0.210287	0.37354	0.0883659	308.843	53.2913	75.1727
2728.543	4593.07	4581	0.181943	0.207666	0.37354	0.0891539	300.94	53.2913	75.169
2728.686	4607.46	4581	0.0814291	0.219234	0.360685	0.0887337	307.544	53.2779	75.1657
2728.829	4595.96	4581	0.0884061	0.113444	0.360685	0.0881788	304.404	53.2779	75.1617
2728.972	4566.85	4581	0.0954596	0.0422116	0.368689	0.0918741	306.353	53.2779	75.1578
2729.116	4556.89	4581	0.163126	0.0907475	0.368689	0.0897661	312.415	53.2779	75.1546
2729.259	4573.3	4581	0.222638	0.19538	0.365609	0.0888112	310.142	53.2779	75.1508
2729.403	4586.35	4581	0.216566	0.275998	0.369889	0.090422	304.513	53.2779	75.147
2729.545	4592.12	4581	0.15148	0.181095	0.369889	0.0878466	306.461	53.2779	75.1433
2729.689	4597.57	4581	0.076365	0.104964	0.363093	0.0871817	303.322	53.2645	75.1402
2729.832	4591.4	4581	0.125602	0.0875281	0.363093	0.0917045	305.487	53.2645	75.1364
2729.975	4570.87	4581	0.147263	0.121	0.370097	0.0894921	312.199	53.2645	75.1326
2730.119	4559.51	4581	0.225071	0.169469	0.370097	0.0894278	311.657	53.2645	75.129
2730.405	4602.47	4581	0.179811	0.245134	0.346466	0.0870669	307.869	53.2645	75.121
2730.564	4598.17	4581	0.153759	0.207438	0.371276	0.0881252	303.863	53.2645	75.1174
2730.723	4598.83	4581	0.0931422	0.195336	0.358079	0.0893545	300.291	53.2516	75.1129
2731.185	4575.53	4581	0.0867749	0.0815615	0.37237	0.0909408	310.791	53.2516	75.1014
2731.344	4573.72	4581	0.126824	0.0926601	0.361626	0.090437	309.601	53.2516	75.0967
2731.503	4564.95	4581	0.102011	0.0815635	0.371493	0.0913155	307.977	53.2516	75.0929
2731.662	4566.08	4581	0.185884	0.126851	0.371493	0.0911069	310.791	53.2516	75.0892
2731.822	4554.35	4581	0.248237	0.131026	0.363066	0.0899339	308.193	53.2382	75.0845
2731.981	4565.62	4581	0.206668	0.174811	0.373098	0.0898418	309.709	53.2382	75.0806
2732.140	4557.95	4581	0.213338	0.203298	0.373098	0.0896466	309.059	53.2382	75.077
2732.299	4572.57	4581	0.227787	0.217461	0.358771	0.0872416	308.518	53.2382	75.0724
2732.458	4589.81	4581	0.204249	0.263432	0.358771	0.0876009	307.544	53.2382	75.0685
2732.602	4595.24	4581	0.137558	0.22624	0.376452	0.0904579	300.507	53.2382	75.0649
2732.745	4601.3	4581	0.0896002	0.0971607	0.356162	0.0886237	306.137	53.2247	75.0609
2733.031	4572.1	4581	0.135	0.0779205	0.371814	0.0917057	310.034	53.2247	75.0535
2733.175	4565.39	4581	0.223844	0.190944	0.371814	0.0909656	312.09	53.2247	75.0498
2733.318	4582.25	4581	0.230737	0.214515	0.348223	0.0895155	309.276	53.2247	75.0463
2733.461	4594.06	4581	0.215587	0.235938	0.348223	0.0884708	302.997	53.2247	75.0419
2733.605	4607.34	4581	0.131944	0.171893	0.369451	0.0882305	305.704	53.2247	75.0381
2733.748	4600.47	4581	0.0654176	0.114969	0.369451	0.0893793	305.704	53.2117	75.0341
2733.891	4571.69	4581	0.085435	0.0771533	0.361313	0.0914255	307.436	53.2117	75.0308
2734.177	4559.38	4581	0.234921	0.182982	0.371936	0.0887464	311.224	53.2117	75.0233
2734.464	4599.48	4581	0.12258	0.202206	0.359736	0.08866	304.621	53.2117	75.016
2734.607	4601.24	4581	0.125895	0.0860821	0.37742	0.0887895	305.379	53.2117	75.0125
2734.751	4585.99	4581	0.0999959	0.076701	0.37742	0.0911935	305.271	53.1984	75.0088
2734.894	4566.01	4581	0.151781	0.0568291	0.356605	0.091547	309.925	53.1984	75.0046
2735.037	4558.17	4581	0.195693	0.210845	0.37634	0.0894912	312.632	53.1984	75.0013
2735.181	4572.08	4581	0.217742	0.25634	0.37634	0.0900882	307.652	53.1984	74.9976
2735.324	4589.74	4581	0.168513	0.186111	0.360386	0.0892067	302.781	53.1984	74.9938
2735.467	4598.98	4581	0.109428	0.13558	0.360386	0.0874153	304.404	53.1984	74.9904
2735.610	4589.57	4581	0.0696998	0.0604453	0.370428	0.0892503	303.538	53.1984	74.9865
2735.897	4556.19	4581	0.199797	0.154435	0.362277	0.0899902	312.199	53.185	74.9786
2736.056	4562.59	4581	0.197603	0.17906	0.36382	0.0899303	312.199	53.185	74.9746
2736.215	4567.11	4581	0.228201	0.179621	0.36382	0.0899903	312.523	53.185	74.9706
2736.374	4567.11	4581	0.261006	0.190558	0.351449	0.088584	310.575	53.185	74.9656
2736.518	4595.14	4581	0.217955	0.200847	0.351449	0.0872476	306.353	53.185	74.962
2736.676	4587.01	4581	0.161564	0.171223	0.374405	0.0882905	306.678	53.1721	74.9576
2736.836	4598.45	4581	0.133653	0.183642	0.358602	0.0877392	307.111	53.1721	74.9538
2736.995	4607.88	4581	0.0738449	0.155239	0.358602	0.0869914	307.544	53.1721	74.9491
2737.154	4598.2	4581	0.0980294	0.100987	0.37367	0.0880589	304.404	53.1721	74.9454
2737.313	4590.55	4581	0.0531511	0.1275	0.37367	0.0895741	307.76	53.1721	74.9417
2737.472	4593.45	4581	0.0789588	0.112792	0.363055	0.090372	302.564	53.1721	74.937
2737.632	4583.64	4581	0.0939313	0.0872316	0.369706	0.0912395	305.054	53.1721	74.9331
2737.791	4568.46	4581	0.111761	0.065961	0.369706	0.0899516	309.384	53.1589	74.9292
2737.950	4563.53	4581	0.128639	0.101771	0.365456	0.0912436	307.436	53.1589	74.9247
2738.093	4563.92	4581	0.193023	0.174884	0.365456	0.0911266	309.492	53.1589	74.9215
2738.237	4571.84	4581	0.260702	0.213409	0.367269	0.087617	310.575	53.1589	74.9177
2738.523	4603.49	4581	0.0803744	0.156523	0.366761	0.0897622	300.074	53.1589	74.91
2738.667	4591.25	4581	0.0866186	0.0995148	0.37009	0.0875279	307.327	53.1456	74.9068
2738.810	4561.93	4581	0.0646171	0.0857195	0.37009	0.0911105	308.843	53.1456	74.903
2739.096	4562.12	4581	0.243126	0.239114	0.361403	0.0888345	310.683	53.1456	74.8949
2739.240	4589.89	4581	0.228982	0.228896	0.360097	0.0870727	304.621	53.1456	74.8916
2739.383	4594.24	4581	0.112262	0.169026	0.360097	0.0896144	300.399	53.1456	74.8875
2739.526	4600.69	4581	0.106749	0.117049	0.357529	0.0893263	306.57	53.1456	74.8833
2739.669	4583.74	4581	0.0799256	0.064317	0.368416	0.0898207	306.786	53.1329	74.8799
2739.813	4564.1	4581	0.136751	0.124522	0.368416	0.0917952	310.142	53.1329	74.8761
2739.956	4559.18	4581	0.18002	0.204564	0.368284	0.0890229	312.523	53.1329	74.8722
2740.099	4578.18	4581	0.199468	0.223018	0.368284	0.0883721	307.544	53.1329	74.8684
2740.242	4590.82	4581	0.167924	0.235837	0.365095	0.0892814	300.074	53.1329	74.865
2740.386	4607.95	4581	0.103021	0.104043	0.365095	0.0888346	306.786	53.1329	74.8611
2740.529	4587.55	4581	0.0291113	0.0899878	0.37024	0.0885197	305.595	53.1329	74.8572
2740.672	4566.59	4581	0.113603	0.0911728	0.365584	0.0912341	306.245	53.1199	74.8534
2740.816	4565.83	4581	0.200358	0.144225	0.365584	0.0911848	312.632	53.1199	74.8502
2740.959	4568.46	4581	0.266329	0.197487	0.365156	0.0889208	310.575	53.1199	74.8462
2741.102	4592.47	4581	0.202045	0.236395	0.365156	0.0890594	301.482	53.1199	74.8422
2741.245	4604	4581	0.108739	0.180451	0.368735	0.0883173	307.544	53.1199	74.839
2741.388	4592.5	4581	0.0997438	0.114427	0.368735	0.0880997	304.729	53.1199	74.8351
2741.547	4592.04	4581	0.0848452	0.0849544	0.367755	0.0898755	306.137	53.1199	74.8306
2741.707	4581.14	4581	0.0898101	0.0704045	0.36473	0.08946	308.626	53.1066	74.8267
2741.866	4564.5	4581	0.137264	0.0504528	0.36473	0.0907791	311.766	53.1066	74.8227
2742.009	4552.48	4581	0.191961	0.119581	0.368114	0.089954	310.9	53.1066	74.8188
2742.168	4565.48	4581	0.203688	0.1967	0.368114	0.0890801	311.224	53.1066	74.8149
2742.328	4565.5	4581	0.240919	0.192309	0.347144	0.0899629	311.874	53.1066	74.8098
2742.487	4567.11	4581	0.247024	0.191429	0.370607	0.0885845	309.492	53.1066	74.8058
2742.646	4569.1	4581	0.246463	0.203085	0.370607	0.0882527	309.709	53.1066	74.8013
2742.805	4575.88	4581	0.184371	0.208318	0.362034	0.088244	309.384	53.0938	74.7973
2742.964	4596.23	4581	0.194065	0.23794	0.362034	0.088292	307.544	53.0938	74.7933
2743.124	4593.49	4581	0.141885	0.219801	0.370276	0.0882213	303.322	53.0938	74.7888
2743.283	4602.4	4581	0.10254	0.183405	0.36429	0.088761	299.966	53.0938	74.7848
2743.585	4588.41	4581	0.0610154	0.106593	0.370264	0.0898523	308.518	53.0938	74.7769
2743.729	4562.91	4581	0.0629673	0.0645026	0.370264	0.0906856	309.492	53.0805	74.7731
2743.872	4561.83	4581	0.190894	0.114529	0.363489	0.0914046	308.951	53.0805	74.769
2744.158	4585.24	4581	0.204034	0.204053	0.37227	0.0882898	306.461	53.0805	74.7621
2744.301	4605.35	4581	0.124912	0.205465	0.359634	0.0893273	298.342	53.0805	74.7582
2744.445	4604.02	4581	0.0745709	0.124537	0.359634	0.0885545	307.544	53.0805	74.7549
2744.588	4574.44	4581	0.12788	0.075497	0.375013	0.0899747	308.951	53.0805	74.7512
2744.732	4557.79	4581	0.158827	0.103374	0.375013	0.0899389	309.059	53.0672	74.7475
2745.018	4582.06	4581	0.24136	0.25638	0.358755	0.0877199	307.977	53.0672	74.7399
2745.161	4591.72	4581	0.202295	0.206562	0.366653	0.0892523	300.94	53.0672	74.7361
2745.304	4585.25	4581	0.0745241	0.0990784	0.349234	0.0895234	307.003	53.0672	74.732
2745.448	4589.42	4581	0.0816776	0.0844532	0.349234	0.0892069	304.946	53.0672	74.7276
2745.591	4571.38	4581	0.110996	0.118867	0.369674	0.0903751	308.193	53.0672	74.7243
2745.734	4559.56	4581	0.236313	0.142419	0.369674	0.0907718	314.039	53.0544	74.7204
2746.020	4598.54	4581	0.186812	0.226459	0.361362	0.0901594	302.889	53.0544	74.7131
2746.164	4604.17	4581	0.114999	0.228232	0.371936	0.0881569	305.271	53.0544	74.7094
2746.450	4566.06	4581	0.0496209	0.0513371	0.358856	0.0908549	307.327	53.0544	74.7016
2746.594	4562.8	4581	0.180639	0.0905051	0.376866	0.0906336	310.791	53.0544	74.6985
2746.737	4572.88	4581	0.251494	0.204697	0.376866	0.0899111	310.9	53.0414	74.6949
2746.881	4580.58	4581	0.217767	0.227624	0.356797	0.0886182	306.245	53.0414	74.6908
2747.039	4587.12	4581	0.192742	0.23895	0.356797	0.0876887	302.564	53.0414	74.6866
2747.198	4598.18	4581	0.204886	0.217334	0.374696	0.0870897	303.863	53.0414	74.6823
2747.549	4589.25	4581	0.253158	0.22763	0.359273	0.0868631	304.729	53.0414	74.6731
2747.708	4592.34	4581	0.17562	0.206281	0.369987	0.087881	303.43	53.0283	74.6693
2747.867	4600.91	4581	0.146864	0.218181	0.360159	0.0867944	305.271	53.0283	74.6653
2748.027	4598.59	4581	0.0822801	0.118628	0.360159	0.0889457	305.812	53.0283	74.6606
2748.185	4601.65	4581	0.0989442	0.124451	0.362363	0.0879848	306.461	53.0283	74.6566
2748.344	4599.42	4581	0.0631182	0.11248	0.362363	0.0891871	308.085	53.0283	74.6525
2748.504	4593.21	4581	0.0369136	0.093782	0.349359	0.0888085	307.76	53.0283	74.6474
2748.663	4577.8	4581	0.0905655	0.11647	0.376374	0.0912597	307.436	53.0283	74.6436
2748.981	4577.75	4581	0.111186	0.0922988	0.355483	0.0908087	308.843	53.0157	74.6352
2749.125	4563.9	4581	0.233011	0.209288	0.373717	0.0896259	313.714	53.0157	74.6312
2749.268	4568.51	4581	0.247206	0.247214	0.373717	0.0881911	309.276	53.0157	74.6281
2749.411	4595.11	4581	0.159576	0.212874	0.360292	0.0892034	300.832	53.0157	74.6243
2749.554	4604.7	4581	0.0919963	0.166904	0.360292	0.0879942	307.544	53.0157	74.6202
2749.698	4605.07	4581	0.0888844	0.106077	0.37021	0.0890662	305.162	53.0028	74.6165
2749.841	4558.9	4581	0.0856942	0.0294226	0.37021	0.0912193	310.9	53.0028	74.6134
2749.989	4552.64	4581	0.157891	0.0657209	0.362456	0.090125	308.951	53.0028	74.6094
2750.132	4566.97	4581	0.195354	0.238889	0.362456	0.0907753	307.977	53.0028	74.6054
2750.275	4584.96	4591.21	0.298272	0.310948	0.368911	0.086784	308.843	53.0028	74.6015
2750.418	4645	4641.64	0.246755	0.27123	0.365424	0.0840936	301.698	53.0028	74.5983
2750.561	4696.18	4691.98	0.135107	0.165958	0.365424	0.0872205	295.853	53.0028	74.5945
2750.705	4739.27	4742.5	0.132269	0.200925	0.371597	0.0849483	307.219	52.9905	74.5908
2750.848	4770.51	4792.84	0.16984	0.121406	0.371597	0.084695	305.812	52.9905	74.5877
2750.991	4820.53	4843.27	0.196343	0.145537	0.320352	0.0850762	304.296	52.9905	74.5828
2751.134	4869.34	4893.73	0.284927	0.262588	0.320352	0.083178	310.683	52.9905	74.5777
2751.277	4924.87	4944.49	0.301639	0.283048	0.323089	0.0800329	306.786	52.9905	74.5728
2751.421	4987.59	4995.3	0.26232	0.251871	0.321095	0.0810801	302.348	52.9905	74.5686
2751.564	5054.52	5046.06	0.267114	0.295567	0.321095	0.0793038	307.544	52.9905	74.5637
2751.707	5107.02	5096.82	0.246554	0.262467	0.303534	0.0763012	301.265	52.8716	74.5586
2751.851	5159.66	5147.59	0.199517	0.249554	0.303534	0.0776405	295.853	52.8716	74.5533
2751.994	5208.96	5198.35	0.159411	0.214617	0.342591	0.0766763	304.729	52.8716	74.5496
2752.280	5310.83	5299.79	0.132102	0.193022	0.354201	0.0759147	296.502	52.8716	74.5414
2752.630	5418.9	5423.91	0.254716	0.300067	0.347713	0.0747161	301.915	52.8716	74.5322
2752.789	5452.03	5480.34	0.254894	0.178142	0.378345	0.074415	303.322	52.7539	74.5289
2753.251	5632.31	5643.97	0.155864	0.134715	0.435445	0.0720197	293.688	52.7539	74.5223
2753.410	5711.88	5700.22	0.125345	0.183205	0.435445	0.0708409	294.987	52.7539	74.5208
2753.569	5769.47	5756.57	0.193045	0.242568	0.465652	0.0689683	296.935	52.7539	74.5203
2753.729	5813.91	5813	0.248342	0.238148	0.481703	0.0672121	301.698	52.6422	74.5198
2753.888	5846.45	5869.35	0.241343	0.215727	0.481703	0.0680553	304.837	52.6422	74.5198
2754.047	5905.14	5925.78	0.186163	0.137837	0.517662	0.0678235	302.564	52.6422	74.5207
2754.206	5968.73	5982.21	0.192069	0.201817	0.517662	0.0653437	301.915	52.6422	74.5225
2754.366	6041.8	6038.6	0.174693	0.309484	0.564888	0.0647277	305.271	52.6422	74.5256
2754.525	6076.29	6094.95	0.271037	0.217781	0.576373	0.0662624	308.41	52.6422	74.5292
2754.668	6134.7	6145.8	0.219918	0.261064	0.576373	0.0643818	302.456	52.6422	74.5319
2754.811	6206.39	6196.47	0.0984631	0.261389	0.606201	0.0650174	296.719	52.5381	74.5359
2754.955	6233.16	6247.24	0.226621	0.0888363	0.606201	0.0624721	304.946	52.5381	74.5402
2755.098	6313.12	6298	0.169733	0.0482359	0.657448	0.0597317	297.368	52.5381	74.5458
2755.241	6330.29	6348.76	0.096468	0.33619	0.657448	0.0634809	293.363	52.5381	74.5527
2755.384	6393.01	6399.53	0.301767	0.350177	0.709125	0.0612986	307.327	52.5381	74.5616
2755.528	6400.01	6450.29	0.169957	0.116214	0.751128	0.0604498	305.271	52.5381	74.5711
2755.671	6454.72	6501.05	0.0688687	0.0855941	0.751128	0.0612802	295.095	52.4463	74.58
2755.814	6504.51	6551.82	0.223519	0.194462	0.771624	0.0599389	304.296	52.4463	74.591
2755.957	6599.34	6602.49	0.152954	0.267764	0.771624	0.0579221	299.208	52.4463	74.6022
2756.101	6646.41	6653.34	0.262027	0.274957	0.780432	0.0591026	296.61	52.4463	74.6135
2756.244	6703.63	6704.02	0.231555	0.210499	0.780432	0.0584942	305.595	52.4463	74.6227
2756.388	6727.49	6754.87	0.193689	0.192769	0.749681	0.0574405	300.616	52.4463	74.6316
2756.530	6789.34	6805.54	0.179109	0.202578	0.749681	0.0589653	292.605	52.4463	74.6404
2756.674	6859.44	6856.31	0.214621	0.222864	0.77532	0.0576588	304.296	52.3712	74.6486
2756.817	6889.96	6907.07	0.231183	0.201737	0.804501	0.0554584	302.672	52.3712	74.6587
2756.960	6930.78	6957.83	0.206661	0.185907	0.804501	0.0582433	294.121	52.3712	74.6697
2757.104	7011.3	7008.69	0.210697	0.202453	0.83766	0.0562267	302.564	52.3712	74.6818
2757.247	7063.89	7059.36	0.244542	0.229179	0.83766	0.0541041	301.482	52.3712	74.6921
2757.390	7093.65	7110.08	0.234561	0.200016	0.872221	0.0568557	294.229	52.3712	74.7062
2757.533	7154.46	7160.84	0.208053	0.21241	0.872221	0.0538281	299.966	52.3712	74.7201
2757.676	7220.66	7211.61	0.236128	0.250973	0.877455	0.0535966	302.781	52.3003	74.734
2757.963	7301.54	7313.13	0.202625	0.189749	0.895451	0.0524626	298.342	52.3003	74.7598
2758.122	7360.61	7369.48	0.240232	0.188919	0.916271	0.0530417	296.394	52.3003	74.7744
2758.281	7409.19	7425.91	0.19104	0.203574	0.916271	0.0541834	289.466	52.3003	74.7918
2758.441	7475.13	7482.34	0.231573	0.217229	0.942739	0.0528537	294.121	52.3003	74.8082
2758.584	7518.12	7533.02	0.188814	0.180567	0.942739	0.051605	303.863	52.3003	74.8242
2758.743	7591.04	7589.45	0.239553	0.233219	0.95888	0.0509318	299.1	52.2451	74.8408
2758.902	7648.72	7645.88	0.199785	0.20179	0.984341	0.0513133	292.93	52.2451	74.8609
2759.061	7681.89	7702.23	0.228014	0.211365	0.984341	0.0517237	291.522	52.2451	74.8784
2759.220	7759.92	7758.57	0.221025	0.235589	0.998458	0.0512495	292.497	52.2451	74.8964
2759.571	7863.07	7882.69	0.228532	0.204554	1.02335	0.0493888	290.332	52.2451	74.9398
2759.730	7948.04	7939.12	0.233203	0.273324	1.04035	0.049168	294.337	52.2035	74.9627
2759.889	7975.59	7995.47	0.191116	0.201045	1.05953	0.0488295	292.713	52.2035	74.9822
2760.048	8040.15	8051.9	0.226289	0.225631	1.05953	0.0482308	295.853	52.2035	75.0022
2760.191	8108.56	8102.67	0.20004	0.209666	1.10937	0.0478414	289.033	52.2035	75.0246
2760.335	8148.99	8153.38	0.232751	0.208087	1.10937	0.0472547	303.538	52.2035	75.0477
2760.621	8238.92	8254.91	0.231729	0.214055	1.12032	0.0464719	290.007	52.2035	75.09
2760.765	8298.91	8305.67	0.225072	0.221635	1.11642	0.0451407	304.296	52.1724	75.1119
2760.908	8345.3	8356.44	0.225376	0.220459	1.13822	0.045075	294.77	52.1724	75.1338
2761.051	8400.83	8407.2	0.207176	0.226969	1.13822	0.0479393	289.249	52.1724	75.1564
2761.194	8441.1	8457.96	0.21454	0.191608	1.15267	0.0452409	301.915	52.1724	75.1755
2761.338	8526.63	8508.73	0.233093	0.26994	1.15267	0.0434928	298.018	52.1724	75.1983
2761.481	8542.35	8559.49	0.19769	0.197984	1.16904	0.0453805	287.084	52.1724	75.2217
2761.815	8680.34	8677.85	0.240401	0.224446	1.18953	0.0438279	301.915	52.1582	75.2733
2761.959	8738.77	8728.7	0.219727	0.253784	1.20553	0.0421041	295.744	52.1582	75.2976
2762.102	8748.55	8779.38	0.223376	0.206058	1.20553	0.044902	287.409	52.1582	75.322
2762.245	8835.17	8830.14	0.240443	0.223379	1.22303	0.0428269	302.239	52.1582	75.343
2762.388	8872.89	8880.9	0.202897	0.219323	1.22303	0.0421571	293.904	52.1582	75.3678
2762.532	8925.95	8931.67	0.232555	0.196186	1.23868	0.0446589	285.569	52.1582	75.3936
2762.675	8993.27	8982.34	0.239408	0.253498	1.23868	0.0429092	304.729	52.1591	75.4147
2762.818	9018.51	9033.1	0.207111	0.211976	1.25402	0.0414092	294.445	52.1591	75.4407
2762.962	9058.32	9083.87	0.223219	0.209232	1.27249	0.0430694	285.46	52.1591	75.4667
2763.105	9160.14	9134.63	0.237505	0.261544	1.27249	0.0412767	303.863	52.1591	75.4932
2763.248	9175.02	9185.39	0.209942	0.261711	1.32125	0.0385524	295.095	52.1591	75.5172
2763.391	9231.72	9236.2	0.22254	0.194213	1.32125	0.0432084	283.295	52.1591	75.5474
2763.535	9290.15	9286.96	0.245582	0.23294	1.31889	0.0401493	304.08	52.1591	75.5765
2763.693	9367.13	9343.31	0.238248	0.256526	1.31889	0.0416112	302.997	52.169	75.6048
2764.012	9458.28	9456.18	0.227629	0.242308	1.3291	0.0394549	293.038	52.169	75.6637
2764.155	9483.55	9506.94	0.221276	0.20175	1.3291	0.0382102	302.239	52.169	75.6909
2764.314	9551.65	9563.28	0.212485	0.20852	1.34522	0.039821	302.997	52.169	75.7188
2764.473	9587.72	9619.72	0.222855	0.211108	1.34522	0.0393102	302.781	52.169	75.7465
2764.792	9712.53	9732.49	0.227158	0.205212	1.37525	0.0409896	285.569	52.1965	75.808
2765.110	9820.15	9845.27	0.22652	0.249683	1.38967	0.0382717	283.404	52.1965	75.8704
2765.269	9875.83	9901.62	0.213957	0.22978	1.3988	0.0385772	285.244	52.1965	75.8991
2765.428	9932.39	9958.05	0.220845	0.238393	1.3988	0.0391637	289.899	52.1965	75.9326
2765.588	9993.12	10014.4	0.217336	0.214365	1.41945	0.0361259	291.198	52.1965	75.9625
2765.732	10044.1	10065.2	0.241966	0.211742	1.41945	0.0404142	281.347	52.2381	75.9921
2766.017	10204.1	10166.7	0.266909	0.263581	1.459	0.0358526	293.796	52.2381	76.0475
2766.161	10220.1	10217.4	0.261933	0.250529	1.459	0.0381162	284.378	52.2381	76.0794
2766.305	10257.1	10268.2	0.23603	0.269099	1.496	0.0366342	303.971	52.2381	76.1127
2766.447	10314.5	10319	0.222968	0.273165	1.496	0.0357408	294.554	52.2381	76.1416
2766.591	10345.4	10369.7	0.198521	0.221559	1.48039	0.0374948	283.837	52.2381	76.1742
2766.734	10392.7	10420.5	0.224543	0.251674	1.48039	0.0359854	304.946	52.2891	76.2054
2766.877	10448.1	10471.2	0.209745	0.196103	1.48138	0.0341466	293.363	52.2891	76.2309
2767.163	10553	10572.7	0.262702	0.21354	1.497	0.0352622	302.239	52.2891	76.2923
2767.307	10622	10623.5	0.23529	0.241613	1.50596	0.0317176	292.93	52.2891	76.323
2767.450	10670.2	10674.3	0.266536	0.251319	1.50596	0.0367264	280.264	52.2891	76.3485
2767.593	10703	10725	0.260265	0.214393	1.52042	0.0335927	302.997	52.2891	76.3795
2767.737	10786	10775.9	0.254368	0.267969	1.52042	0.0320787	294.662	52.3593	76.4105
2767.880	10815.7	10826.5	0.251809	0.255325	1.53226	0.0335168	278.532	52.3593	76.442
2768.167	10931.3	10928	0.244792	0.239589	1.54511	0.0335431	294.445	52.3593	76.4999
2768.310	10973.1	10978.8	0.280963	0.260078	1.54511	0.0351367	278.532	52.3593	76.5312
2768.453	11013.1	11029.5	0.271311	0.209069	1.5532	0.0342868	294.987	52.3593	76.5627
2768.596	11075.2	11080.3	0.265438	0.236706	1.5693	0.0309322	296.827	52.3593	76.589
2768.739	11113.6	11131.1	0.242257	0.235782	1.5693	0.0343082	280.048	52.443	76.6211
2768.883	11164.9	11181.7	0.263555	0.213631	1.57488	0.0345162	295.095	52.443	76.6529
2769.185	11261.6	11288.9	0.237439	0.278661	1.61507	0.0326316	300.832	52.443	76.72
2769.344	11347.1	11345.4	0.309093	0.280155	1.61507	0.0331572	302.564	52.443	76.7554
2769.503	11401.5	11401.7	0.257861	0.237727	1.6432	0.0319052	304.08	52.443	76.7993
2769.647	11419.4	11452.5	0.226747	0.267013	1.61556	0.0296657	292.713	52.443	76.828
2769.965	11573	11565.3	0.284541	0.24674	1.62394	0.0304855	299.1	52.5333	76.8983
