# Time [sec]	Mcl_IO.Speed_Rot_Ref	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.IsRMS	Rotor_Curr_Id	Rotor_Curr_Iq	Mcl_Quantities.Flux_Ref
1905.41	13981.7	13955.5	0.187365	0.162867	1.61528	-2.21952	0.368979	0.0273504
1905.47	13985.3	13969.8	0.152159	0.149067	1.61528	-2.86552	0.312752	0.026598
1905.52	13988.8	13967.1	0.159482	0.157344	1.68564	-2.15815	0.309249	0.0276165
1905.56	13992.4	14007.3	0.105679	0.109829	1.68564	-2.05881	0.163869	0.028547
1905.61	13995.5	13976.1	0.15027	0.154368	1.68564	-2.17168	0.294383	0.0277779
1905.66	13999.3	13995.9	0.11459	0.133736	1.68564	-2.65879	0.220301	0.0273764
1905.72	14003.8	14013	0.105447	0.116937	1.68564	-2.64966	0.198507	0.0276688
1905.77	14007.5	14029.8	0.107749	0.0998954	1.68564	-2.2265	0.171222	0.0279911
1905.8	14010.5	14008.3	0.129214	0.131751	1.62817	-2.64051	0.247324	0.0275452
1905.86	14014.2	14010.9	0.118198	0.133316	1.62817	-2.6648	0.229639	0.0273138
1905.91	14017.9	14000	0.156267	0.152489	1.62817	-2.10749	0.310453	0.0274938
1905.97	14022.6	14046.3	0.112513	0.0982193	1.62817	-2.63378	0.216331	0.0271402
1906.02	14026.3	14054.5	0.0876732	0.0925907	1.62817	-2.09008	0.146248	0.0274929
1906.05	14029.2	14010.8	0.135145	0.152812	1.60206	-2.3774	0.270831	0.0272544
1906.09	14032.9	14040.3	0.106526	0.119447	1.60206	-2.72567	0.231004	0.0275112
1906.16	14037.5	14006.4	0.182395	0.169555	1.60206	-2.57023	0.380178	0.0266009
1906.2	14041.1	14061.2	0.104739	0.103012	1.60206	-2.58183	0.196345	0.0274789
1906.27	14045.8	14039.1	0.148838	0.137783	1.60206	-2.16922	0.299569	0.0270621
1906.31	14048.2	14029.7	0.169465	0.153165	1.60327	-2.15036	0.331444	0.0279703
1906.34	14051.6	14037.5	0.144912	0.147778	1.60327	-2.13042	0.304333	0.0271879
1906.42	14056.5	14059	0.127286	0.125634	1.60327	-1.87321	0.235754	0.028618
1906.45	14060	14032.8	0.181134	0.164254	1.60327	-2.26151	0.353866	0.0268955
1906.52	14063.6	14084.9	0.107731	0.101225	1.60327	-2.43416	0.183525	0.0272433
1906.56	14067.1	14082.6	0.0994724	0.108804	1.60738	-1.96236	0.162838	0.027825
1906.61	14070.7	14049.9	0.145048	0.156222	1.60738	-2.12962	0.316582	0.0279402
1906.66	14074	14072.9	0.13584	0.130213	1.60738	-2.04674	0.261732	0.0273571
1906.72	14078.4	14100.8	0.110354	0.0994635	1.60738	-1.99279	0.199589	0.027843
1906.77	14082.2	14102.2	0.112311	0.102542	1.60738	-2.27046	0.183678	0.0274501
1906.8	14085.1	14088.9	0.121917	0.123479	1.60814	-2.60718	0.230488	0.0274985
1906.84	14088.9	14088.8	0.110326	0.128516	1.60814	-2.5761	0.210476	0.0271181
1906.91	14092.6	14089.1	0.118671	0.133193	1.60814	-2.73494	0.235975	0.0267989
1906.95	14097.1	14086.4	0.138667	0.142942	1.60814	-2.23259	0.269625	0.0272351
1907.05	14102.8	14138.4	0.118849	0.0857319	1.60521	-2.74257	0.276659	0.0277124
1907.16	14112.2	14086.7	0.185701	0.162234	1.60521	-2.49816	0.387046	0.0263269
1907.2	14115.7	14125.9	0.127003	0.116005	1.60521	-2.78397	0.249349	0.0268184
1907.27	14120.5	14157.2	0.109287	0.0809698	1.60521	-2.058	0.161757	0.0280295
1907.3	14122.9	14163.4	0.0588399	0.0763625	1.61892	-2.37711	0.0880325	0.0284322
1907.34	14126.4	14128.2	0.154786	0.126272	1.61892	-2.12497	0.310311	0.0273104
1907.41	14130	14136.7	0.123152	0.119961	1.61892	-1.94163	0.217872	0.0272617
1907.47	14134.7	14141.8	0.142991	0.119578	1.61892	-2.0522	0.255072	0.0277288
1907.52	14138.3	14112.4	0.171582	0.162365	1.61892	-2.24451	0.336315	0.0264196
1907.56	14141.8	14115.4	0.162654	0.16358	1.61207	-2.22015	0.316031	0.0268375
1907.61	14145.4	14137.2	0.140437	0.139698	1.61207	-2.15042	0.272358	0.0277785
1907.66	14148.9	14137.9	0.102777	0.143967	1.61207	-2.57375	0.227319	0.0276429
1907.72	14153	14157.1	0.142703	0.124251	1.61207	-2.05865	0.279859	0.0270901
1907.77	14156.7	14174	0.114668	0.10734	1.61207	-2.39041	0.216515	0.0270131
1907.8	14159.7	14155.4	0.13544	0.135659	1.61207	-2.03134	0.241289	0.0270833
1907.84	14163.5	14161.3	0.135529	0.133	1.61644	-2.71849	0.271951	0.0266326
1907.91	14167.2	14135.8	0.157805	0.171355	1.61644	-2.60159	0.313874	0.0264062
1907.97	14171.9	14148.1	0.174928	0.161075	1.61644	-2.46273	0.359106	0.026448
1908	14175.1	14198.4	0.0958105	0.0998253	1.61644	-2.08744	0.172128	0.0284522
1908.05	14178.4	14159.8	0.146998	0.154347	1.61644	-2.72649	0.352879	0.0265364
1908.09	14182.1	14165.7	0.138382	0.138356	1.61219	-2.08276	0.24766	0.026982
1908.16	14185.9	14197.5	0.116274	0.115034	1.61219	-2.51437	0.220251	0.0267926
1908.22	14190.4	14205.1	0.123825	0.110817	1.61219	-2.07579	0.232584	0.0270967
1908.28	14195.2	14182.7	0.118651	0.146035	1.61219	-2.73955	0.233589	0.0275298
1908.31	14197.6	14178	0.149154	0.155069	1.61219	-2.2537	0.294969	0.027458
1908.36	14201.2	14210.7	0.113611	0.117075	1.65538	-2.10335	0.211337	0.0282648
1908.41	14204.7	14214.9	0.131753	0.116194	1.65538	-1.96831	0.2155	0.0270031
1908.47	14209.5	14230.1	0.0908728	0.102552	1.65538	-2.76549	0.19429	0.0277744
1908.52	14212.7	14238	0.114987	0.0968896	1.65538	-2.18117	0.212198	0.0268664
1908.56	14216.6	14189.4	0.155505	0.164439	1.65538	-2.67556	0.312618	0.0261797
1908.61	14220.1	14221.3	0.12993	0.127481	1.70476	-2.20592	0.274251	0.0272503
1908.66	14223.7	14214.2	0.141094	0.141257	1.70476	-2.06283	0.28541	0.0275577
1908.73	14229.7	14207.6	0.1395	0.122121	1.70476	-2.6968	0.297591	0.0270197
1908.86	14239.1	14263.3	0.104439	0.0973449	1.62808	-1.9911	0.179269	0.0281392
1908.91	14242.6	14264	0.117645	0.100952	1.62808	-2.37924	0.198559	0.0265675
1908.97	14246.3	14240.1	0.142608	0.136847	1.62808	-2.12177	0.2654	0.0267081
1909.02	14250.1	14213.8	0.170628	0.175996	1.62808	-2.45757	0.356211	0.0261031
1909.05	14253	14269.9	0.122362	0.106756	1.62808	-2.46169	0.23335	0.0265494
1909.09	14256.8	14245.4	0.14804	0.14371	1.62167	-2.13694	0.272293	0.0265158
1909.16	14260.5	14263.7	0.128027	0.124601	1.62167	-2.6637	0.240646	0.0265858
1909.22	14265	14262.4	0.131621	0.131866	1.62167	-2.764	0.287592	0.0266216
1909.27	14268.7	14245.8	0.154322	0.158422	1.62167	-2.87568	0.324069	0.0258752
1909.31	14272.3	14268	0.140255	0.134284	1.62167	-1.96801	0.26172	0.027049
1909.36	14275.9	14269.9	0.103719	0.136541	1.62118	-2.64736	0.20967	0.0270455
1909.41	14279.4	14273.3	0.138222	0.136687	1.62118	-2.15582	0.278953	0.0280517
1909.47	14284.2	14274.8	0.127197	0.140659	1.62118	-2.60381	0.26749	0.0270113
1909.52	14287.7	14280.7	0.133887	0.137724	1.62118	-2.0886	0.245551	0.0278614
1909.55	14290.3	14324	0.0983386	0.0846644	1.62118	-2.2328	0.153012	0.0270812
1909.61	14294.1	14299.4	0.140591	0.121684	1.62118	-2.17334	0.276919	0.0263802
1909.66	14298.4	14302	0.120994	0.124183	1.61692	-2.16143	0.222099	0.0270407
1909.7	14302	14277	0.155427	0.16165	1.61692	-2.12307	0.309589	0.0273803
1909.75	14305.7	14301.5	0.114618	0.13426	1.61692	-2.69604	0.229531	0.0272378
1909.81	14309.4	14340.6	0.0802145	0.0882473	1.61692	-2.33274	0.157827	0.0277709
1909.84	14312.4	14290.4	0.132092	0.157535	1.61692	-2.59567	0.275113	0.026952
1909.91	14316.2	14301.1	0.13614	0.148431	1.62392	-2.77832	0.291276	0.0269235
1909.95	14320.8	14328.9	0.112485	0.118947	1.62392	-2.51937	0.207798	0.0267717
1910	14324.4	14350.1	0.082282	0.0959214	1.62392	-2.52776	0.149543	0.0275517
1910.05	14327.8	14326.4	0.151618	0.13148	1.62392	-2.7269	0.287833	0.0269904
1910.11	14331.5	14348.6	0.125089	0.107116	1.62392	-2.49029	0.226551	0.0273352
1910.16	14334.5	14343.9	0.134333	0.117421	1.626	-2.69529	0.251151	0.0272607
1910.22	14339.8	14314.7	0.174935	0.162453	1.626	-2.58529	0.334605	0.0270916
1910.27	14342.8	14324.9	0.181737	0.152924	1.626	-2.2894	0.36846	0.0270738
1910.31	14347	14364.3	0.115546	0.107398	1.626	-2.54703	0.235035	0.0264243
1910.36	14350.6	14347.6	0.136659	0.133298	1.626	-2.20113	0.252698	0.0271954
1910.41	14354.1	14333.9	0.128675	0.155799	1.62164	-2.2632	0.274398	0.0272019
1910.47	14358.9	14360.6	0.120369	0.127692	1.62164	-2.66044	0.218638	0.026441
1910.52	14362.4	14383.1	0.105846	0.102991	1.62164	-2.08587	0.183841	0.0276112
1910.56	14366	14353.6	0.126687	0.146361	1.62164	-2.12689	0.274666	0.027618
1910.61	14369.5	14364.6	0.134309	0.13633	1.62164	-2.66454	0.257996	0.0266169
1910.64	14371.9	14362.4	0.138988	0.143096	1.62857	-1.99404	0.253522	0.0278556
1910.72	14377.1	14343.5	0.176975	0.174106	1.62857	-2.37157	0.369459	0.0274233
1910.75	14380.1	14383.7	0.135518	0.125776	1.62857	-2.12876	0.249944	0.0278119
1910.81	14383.8	14384.2	0.137263	0.130279	1.62857	-1.95482	0.24671	0.0278943
1910.86	14387.6	14385.7	0.143917	0.133213	1.62857	-2.09366	0.267687	0.0277651
1910.91	14390.5	14396.3	0.122927	0.123595	1.63197	-2.50221	0.221241	0.0277237
1910.97	14395.7	14407.6	0.122718	0.115478	1.63197	-2.47839	0.216318	0.0277028
1911.02	14398.7	14392.5	0.129508	0.139023	1.63197	-2.10089	0.23822	0.0278034
1911.06	14402.5	14375.1	0.158116	0.166828	1.63197	-2.26772	0.331434	0.027387
1911.11	14406.2	14382.5	0.164224	0.162368	1.63197	-2.29817	0.323692	0.0275088
1911.16	14409.2	14426.3	0.108333	0.109358	1.62992	-2.35653	0.164441	0.0279442
1911.22	14414.4	14386.4	0.162855	0.167816	1.62992	-2.35868	0.347206	0.0274599
1911.27	14417.4	14416.7	0.141485	0.132209	1.62992	-2.11167	0.284825	0.0277321
1911.31	14421.1	14415.4	0.135635	0.138825	1.62992	-1.98137	0.254854	0.0277582
1911.36	14425.3	14415.9	0.143025	0.143812	1.62992	-2.74922	0.305326	0.026063
1911.41	14428.8	14423.1	0.11927	0.139307	1.70028	-2.61904	0.22668	0.0266018
1911.47	14433.6	14407.2	0.173429	0.165626	1.70028	-2.82725	0.356849	0.0254213
1911.53	14437.1	14421.7	0.15307	0.151249	1.70028	-2.75708	0.299415	0.0262746
1911.58	14440.7	14433.4	0.129781	0.14082	1.70028	-2.74066	0.241852	0.0268898
1911.61	14444.2	14473.3	0.101565	0.0935629	1.70028	-2.3499	0.178084	0.0278638
1911.64	14446.6	14424.8	0.143449	0.159531	1.70028	-2.1961	0.278273	0.0270917
1911.72	14451.4	14473.3	0.115728	0.102681	1.70582	-2.45129	0.226318	0.0264715
1911.78	14456.2	14481.1	0.151964	0.147363	1.70582	-2.30852	0.267883	0.0271944
1911.91	14465.6	14473.6	0.1317	0.120815	1.70582	-2.36345	0.255588	0.0260104
1911.97	14470.3	14493.1	0.087064	0.101395	1.6344	-2.51376	0.150456	0.0276817
1912.02	14473.2	14497	0.117926	0.100484	1.6344	-2.49171	0.234184	0.0262001
1912.06	14476.9	14453.9	0.184705	0.160863	1.6344	-2.40607	0.39127	0.0261326
1912.09	14480.2	14493	0.087035	0.114238	1.6344	-2.62477	0.168326	0.0271749
1912.16	14483.8	14500.5	0.096138	0.109042	1.6344	-2.48655	0.161971	0.0276005
1912.2	14488.3	14490.5	0.116264	0.12819	1.63947	-1.96416	0.208214	0.027555
1912.25	14492.1	14497.1	0.102343	0.124501	1.63947	-2.71798	0.190353	0.0272174
1912.31	14495.8	14517.2	0.0785536	0.102724	1.63947	-2.46674	0.124881	0.0272658
1912.34	14498.8	14516.6	0.096096	0.107668	1.63947	-2.05947	0.162094	0.0275097
1912.39	14502.6	14515.4	0.0888724	0.113639	1.63947	-2.52852	0.15373	0.0271173
1912.45	14507.1	14500.5	0.127145	0.139139	1.63883	-2.67675	0.249939	0.0266551
1912.5	14510.8	14492.2	0.137231	0.154953	1.63883	-2.36745	0.287789	0.0269177
1912.56	14514.5	14530	0.107661	0.110274	1.63883	-2.27659	0.206642	0.0274104
1912.61	14517.8	14549.8	0.0911766	0.0889957	1.63883	-2.32229	0.141209	0.026538
1912.64	14521.2	14543	0.0823191	0.102017	1.63883	-2.3484	0.127208	0.0272703
1912.72	14526.1	14509.5	0.155004	0.15225	1.63752	-2.76132	0.324154	0.0254047
1912.75	14529.7	14543.6	0.125173	0.11286	1.63752	-2.3782	0.243372	0.0261968
1912.81	14533.1	14558.6	0.0711402	0.0975031	1.63752	-2.26431	0.114989	0.0272288
1912.86	14536.1	14518.6	0.11914	0.153878	1.63752	-2.52832	0.24861	0.0267104
1912.91	14539.8	14556.7	0.0925372	0.108679	1.63752	-2.22281	0.159288	0.0272438
1912.97	14545.1	14553.8	0.110072	0.119572	1.64153	-2.05991	0.194098	0.0273239
1913.02	14548.4	14540	0.154153	0.142162	1.64153	-2.29101	0.297923	0.0258504
1913.06	14551.8	14557.3	0.102187	0.123577	1.64153	-2.76397	0.193473	0.0269598
1913.09	14554.8	14576.2	0.0808407	0.103439	1.64153	-2.49445	0.134177	0.0270889
1913.16	14558.5	14553.4	0.133934	0.137355	1.64153	-2.15796	0.247832	0.0271203
1913.2	14563.1	14575.9	0.11647	0.114383	1.64345	-2.44742	0.222022	0.0264317
1913.25	14566.7	14569.2	0.114543	0.128053	1.64345	-2.5751	0.222361	0.0269186
1913.31	14570.4	14578	0.113703	0.121282	1.64345	-2.11628	0.229072	0.0271882
1913.34	14573.5	14598.7	0.0904644	0.0988804	1.64345	-2.4664	0.175474	0.0267815
1913.39	14577.1	14592	0.112146	0.111915	1.64345	-2.63176	0.222319	0.027104
1913.45	14581.6	14558.3	0.146371	0.161765	1.6446	-2.35525	0.304285	0.0266805
1913.5	14585.4	14562.9	0.138396	0.161234	1.6446	-2.38301	0.272901	0.0264622
1913.58	14590.1	14582	0.149766	0.142353	1.6446	-2.71056	0.292537	0.0258426
1913.61	14592.5	14599.2	0.138311	0.123675	1.6446	-2.77323	0.287776	0.0254169
1913.64	14596	14593.7	0.142536	0.135156	1.6446	-2.25098	0.272106	0.0262385
1913.72	14600.8	14578.9	0.187336	0.160916	1.64082	-2.34466	0.381958	0.0262147
1913.77	14604	14586.5	0.141572	0.155215	1.64082	-2.70657	0.270326	0.0266067
1913.81	14607.7	14629.7	0.0816115	0.103793	1.64082	-2.44499	0.137879	0.0270784
1913.86	14610.7	14604.7	0.13498	0.140553	1.64082	-2.08916	0.271422	0.0270582
1913.91	14614.4	14595.3	0.126419	0.156956	1.64082	-2.43594	0.257276	0.0265432
1913.95	14619	14619.2	0.130663	0.131677	1.64614	-2.24504	0.255074	0.0266914
1914.02	14622.7	14628.6	0.12791	0.12447	1.64614	-2.34036	0.243921	0.0267325
1914.06	14626.5	14650.8	0.104679	0.10013	1.64614	-2.29671	0.197581	0.0269031
1914.09	14629.4	14627.7	0.125516	0.134314	1.64614	-2.11139	0.218861	0.0267033
1914.14	14633.2	14642.9	0.102171	0.110017	1.64614	-2.21292	0.171718	0.0267857
1914.2	14637.7	14640.4	0.123832	0.127734	1.64614	-2.24211	0.207261	0.0264478
1914.27	14641.4	14648	0.104903	0.122834	1.65297	-2.58037	0.180979	0.0264158
1914.31	14645.1	14663.3	0.0898852	0.107455	1.65297	-2.29166	0.157147	0.0266605
1914.34	14648.1	14663.7	0.10571	0.111123	1.65297	-2.47437	0.169991	0.0266314
1914.42	14653	14646.2	0.17393	0.139706	1.65297	-2.24837	0.352038	0.0261036
1914.45	14656.5	14634.6	0.171187	0.15926	1.65297	-2.83432	0.354634	0.0250212
1914.52	14660	14650.8	0.127246	0.142958	1.72906	-2.69796	0.23655	0.0262273
1914.58	14664.8	14678.4	0.123917	0.112933	1.72906	-2.51569	0.215917	0.0257672
1914.61	14667.2	14685.9	0.128079	0.106729	1.72906	-2.4855	0.241036	0.0271059
1914.64	14670.8	14680.7	0.140547	0.117624	1.72906	-2.31834	0.277893	0.0256642
1914.72	14675.5	14689.1	0.101844	0.113135	1.72906	-2.34199	0.159413	0.0271958
1914.77	14679.1	14674.6	0.171421	0.137007	1.69406	-2.23176	0.31738	0.0259165
1914.81	14682.6	14669.1	0.132432	0.148533	1.69406	-2.60209	0.274714	0.0254744
1914.86	14685.8	14686.5	0.141777	0.130375	1.69406	-2.70341	0.266072	0.0257326
1914.91	14689.5	14691.4	0.141644	0.128513	1.69406	-2.79971	0.274899	0.0255437
1914.97	14694	14706.1	0.152195	0.115484	1.69406	-2.48194	0.274414	0.0255112
1915.02	14698	14696.2	0.134892	0.134006	1.64906	-2.20903	0.244028	0.0266983
1915.06	14700.7	14714.3	0.143714	0.113671	1.64906	-2.6636	0.286175	0.0255535
1915.11	14704.6	14722.8	0.0955776	0.107775	1.64906	-2.19252	0.183672	0.0272313
1915.14	14707.4	14710.2	0.155113	0.127715	1.64906	-2.30299	0.289601	0.026018
1915.22	14712.8	14727.9	0.111747	0.111797	1.64906	-2.44534	0.184369	0.0273407
1915.25	14715.6	14715.4	0.148737	0.131728	1.65033	-2.22494	0.26729	0.0261546
1915.3	14719.4	14716.2	0.155994	0.135625	1.65033	-2.6677	0.288893	0.0265369
1915.36	14723.1	14745.8	0.117245	0.10232	1.65033	-2.41679	0.216634	0.0263519
1915.41	14726.5	14744.5	0.104181	0.10816	1.65033	-2.58408	0.201532	0.0260998
1915.47	14731.3	14740.8	0.143877	0.119477	1.65033	-2.31825	0.267915	0.0261192
1915.52	14734.8	14721.4	0.151897	0.149528	1.65534	-2.80606	0.282876	0.02536
1915.56	14738.4	14768.9	0.0898974	0.0920921	1.65534	-2.42221	0.131176	0.026728
1915.61	14741.9	14764.4	0.0856065	0.102613	1.65534	-2.22588	0.154526	0.0270615
1915.66	14745.5	14754.5	0.151438	0.119911	1.65534	-2.17985	0.280314	0.0264853
1915.72	14750.2	14756.9	0.0855538	0.123318	1.65534	-2.79632	0.173411	0.0260919
1915.77	14753.8	14760.8	0.0938662	0.123204	1.66037	-2.79411	0.201358	0.0267567
1915.81	14756.7	14781.1	0.120718	0.10044	1.66037	-2.61944	0.212946	0.0263551
1915.86	14760.4	14771.6	0.132162	0.117793	1.66037	-2.68645	0.240526	0.0263517
1915.89	14763.4	14737.7	0.174598	0.165697	1.66037	-2.69362	0.360504	0.0257347
1915.95	14768.1	14739.2	0.136976	0.170191	1.66037	-2.69442	0.292301	0.0259529
1916	14771.7	14778.3	0.125737	0.124194	1.66492	-2.34217	0.215481	0.0270861
1916.06	14775.4	14799	0.0818161	0.101971	1.66492	-2.31533	0.138606	0.0270389
1916.13	14780	14809.9	0.116389	0.11473	1.66492	-2.62398	0.282535	0.0263006
1916.23	14789.4	14799.9	0.136527	0.118735	1.66492	-2.41889	0.23346	0.0253346
1916.28	14791.7	14792.6	0.141709	0.131179	1.65931	-2.61537	0.264639	0.0265778
1916.31	14794.3	14794.5	0.117802	0.132026	1.65931	-2.63042	0.218485	0.0260377
1916.36	14797.3	14807.7	0.111973	0.119022	1.65931	-2.25075	0.225344	0.0263045
1916.39	14801	14813.1	0.106837	0.116636	1.65931	-2.58907	0.205665	0.0260497
1916.47	14806	14792.9	0.133486	0.149659	1.65931	-2.29195	0.256626	0.0267956
1916.52	14809.5	14813.9	0.144064	0.127118	1.65931	-2.64475	0.276131	0.02527
1916.56	14813	14826.5	0.118641	0.114801	1.65858	-2.29285	0.204427	0.0263265
1916.61	14816.7	14803.4	0.143671	0.14978	1.65858	-2.8608	0.297928	0.0257204
1916.66	14820.4	14815.4	0.127751	0.139258	1.65858	-2.28615	0.227651	0.0259892
1916.72	14824.9	14804.7	0.139958	0.158827	1.65858	-2.4057	0.291353	0.0256861
1916.77	14828.5	14845.8	0.103751	0.110051	1.65858	-2.08408	0.172278	0.0268057
1916.81	14832.1	14850.9	0.111193	0.107926	1.66016	-2.40414	0.171733	0.0271399
1916.84	14834.6	14827.5	0.137444	0.141594	1.66016	-2.73297	0.302145	0.0259068
1916.91	14838.3	14851.6	0.116536	0.11513	1.66016	-2.61971	0.226226	0.0260296
1916.95	14842.8	14856.5	0.106875	0.114598	1.66016	-2.59705	0.211772	0.0261744
1917.02	14846.5	14855.8	0.121312	0.120476	1.66016	-2.24707	0.220097	0.0263793
1917.06	14851	14821.6	0.161319	0.170624	1.66327	-2.3591	0.34936	0.0254421
1917.09	14853.4	14857.9	0.126583	0.114925	1.66327	-2.36707	0.24883	0.0256788
1917.17	14858.3	14857.4	0.0945996	0.105002	1.66327	-2.78273	0.170109	0.0264436
1917.28	14867.6	14882.3	0.108426	0.113187	1.70014	-2.73524	0.207092	0.0252652
1917.33	14870	14834.1	0.200131	0.179274	1.70014	-2.32123	0.426568	0.0254085
1917.36	14872.4	14841.6	0.160109	0.172312	1.70014	-2.36542	0.343372	0.0262252
1917.41	14875.6	14875.5	0.131928	0.132426	1.70014	-2.64446	0.255629	0.025793
1917.47	14880.7	14888.5	0.121383	0.121925	1.70014	-2.36441	0.239041	0.0264539
1917.52	14884.2	14872.5	0.160166	0.147336	1.70014	-2.2996	0.310016	0.0264725
1917.56	14887.8	14896.7	0.126152	0.120439	1.75591	-2.60502	0.210058	0.0251077
1917.59	14890.5	14877.9	0.143662	0.148359	1.75591	-2.22327	0.258569	0.0257972
1917.66	14894.3	14863.7	0.169301	0.171929	1.75591	-2.39119	0.351535	0.0254728
1917.72	14899.7	14915.6	0.129035	0.111125	1.75591	-2.40486	0.217483	0.0252868
1917.77	14903.2	14866.8	0.154141	0.17929	1.75591	-2.57432	0.307347	0.0252588
1917.81	14906.8	14902.6	0.129125	0.137629	1.69173	-2.25039	0.225713	0.0264298
1917.88	14910.4	14897	0.151303	0.149259	1.69173	-2.39683	0.303624	0.0265613
1917.91	14912.9	14903.8	0.150657	0.144068	1.69173	-2.1419	0.273444	0.0257396
1917.95	14917.4	14906.9	0.139731	0.145241	1.69173	-2.82046	0.262611	0.0255529
1918.02	14921.1	14927.9	0.123692	0.122841	1.69173	-2.66791	0.247191	0.0256832
1918.06	14924.9	14923.7	0.132013	0.133471	1.67471	-2.04576	0.224214	0.0257973
1918.09	14927.8	14906.7	0.140587	0.159328	1.67471	-2.23669	0.28053	0.0253457
1918.16	14931.6	14912.6	0.154124	0.156701	1.67471	-2.78047	0.331041	0.0254178
1918.22	14936.1	14940.6	0.108343	0.125709	1.67471	-2.64881	0.202753	0.0256244
1918.27	14939.8	14937.5	0.140001	0.134961	1.67471	-2.44005	0.280841	0.025486
1918.31	14943.5	14932.5	0.147611	0.146581	1.67548	-2.162	0.279661	0.0256132
1918.36	14946.5	14945.2	0.118142	0.13393	1.67548	-2.58423	0.216717	0.0256635
1918.41	14950.2	14935.7	0.146283	0.151479	1.67548	-2.63716	0.320877	0.0254447
1918.47	14954.7	14959.5	0.127189	0.126269	1.67548	-2.757	0.243795	0.0256271
1918.52	14959	14976.2	0.0877906	0.110264	1.67548	-2.38914	0.142903	0.0266067
1918.56	14962.5	14970.4	0.147636	0.12275	1.67548	-2.13956	0.261321	0.0262217
1918.61	14966.1	14976.4	0.100853	0.119243	1.67734	-2.82251	0.188181	0.0247497
1918.66	14969.6	14975.2	0.11701	0.125441	1.67734	-2.46793	0.218848	0.0255847
1918.7	14973.3	14944.9	0.166968	0.16984	1.67734	-2.98858	0.316433	0.0251523
1918.77	14977.1	14962.4	0.1345	0.152047	1.67734	-2.73039	0.286399	0.0252774
1918.84	14982.8	15005.3	0.124865	0.184955	1.68916	-2.23501	0.181883	0.0263788
1918.95	14992.2	14989.2	0.164093	0.137152	1.68916	-2.84411	0.327021	0.0244591
1919.02	14995.7	14995.8	0.124425	0.132751	1.68916	-2.90977	0.234841	0.0255617
1919.06	15000	14970.2	0.182981	0.17162	1.68916	-1.51165	0.401952	0.0247792
1919.11	15000	14976.9	0.176824	0.162492	1.70548	-1.27547	0.394127	0.0265736
1919.14	15000	15084.8	0.0334637	0.0213904	1.70548	-2.50664	-0.0180951	0.0263091
1919.22	15000	15052.7	0.04172	0.0629777	1.70548	-3.02289	0.0524383	0.0259109
1919.27	15000	14995.3	0.110102	0.136213	1.70548	-2.93746	0.207019	0.0254523
1919.31	15000	14964.2	0.169212	0.175673	1.70548	-2.44348	0.353101	0.0255568
1919.38	15000	15066.2	0.0255179	0.140227	1.774	-1.01863	0.502675	0.0251128
1919.5	15000	15060.4	0.0389657	0.0511468	1.774	-3.5175	0.0651963	0.0250891
1919.52	15000	15040.4	0.0378932	0.0768245	1.774	-3.32767	0.0632839	0.0256616
1919.56	15000	15012.4	0.117802	0.113129	1.774	-1.76686	0.182426	0.0268955
1919.63	15000	14950.8	0.211676	0.193051	1.8198	-2.10135	0.464162	0.0251255
1919.66	15000	15019.2	0.0875346	0.102992	1.8198	-3.37433	0.190699	0.0249189
1919.73	15000	15030.4	0.0934793	0.0879219	1.8198	-2.899	0.137151	0.0267837
1919.77	15000	15034.6	0.110062	0.0823049	1.8198	-2.24066	0.179836	0.02513
1919.81	15000	14946.6	0.161103	0.196265	1.8198	-2.57714	0.362425	0.0246081
1919.84	15000	14981.5	0.16927	0.150671	1.74058	-3.80074	0.329025	0.0240384
1919.89	15000	15071.9	0.0211457	0.0325553	1.74058	-2.90773	0.0020467	0.0260428
1919.97	15000	14978	0.147846	0.154153	1.74058	-3.55115	0.318315	0.025187
1920.02	15000	14959.9	0.178291	0.177777	1.74058	-3.16086	0.3697	0.025031
1920.08	15000	14954.9	0.187383	0.184054	1.74058	-2.83832	0.400786	0.0260486
1920.11	15000	15065.3	0.0530588	0.0410673	1.78364	-2.22645	0.0389594	0.0270237
1920.16	15000	14954.6	0.175606	0.184563	1.78364	-2.69708	0.368201	0.0256508
1920.22	15000	15037.3	0.104386	0.0769888	1.78364	-1.87215	0.157559	0.0259372
1920.25	15000	15025.7	0.114178	0.0920955	1.78364	-3.30525	0.191683	0.0255846
1920.31	15000	14961.3	0.190824	0.17611	1.78364	-3.29465	0.385759	0.0251047
1920.36	15000	15043.5	0.0810337	0.0693897	1.78364	-3.16562	0.126472	0.0259695
1920.39	15000	15037.6	0.0657664	0.0765563	1.81623	-3.21255	0.104189	0.0266807
1920.47	15000	14957.6	0.180095	0.180788	1.81623	-1.66281	0.394603	0.0265851
1920.5	15000	14950.6	0.188918	0.189901	1.81623	-1.63642	0.413531	0.0265188
1920.55	15000	14951.3	0.18632	0.188677	1.81623	-3.04637	0.393299	0.0253879
1920.61	15000	14993.4	0.154936	0.133785	1.81623	-1.42715	0.324545	0.0264974
1920.64	15000	14991.1	0.141559	0.13656	1.83474	-1.29526	0.283782	0.0264286
1920.72	15000	15022	0.146187	0.0963215	1.83474	-1.09295	0.264461	0.0265728
1920.77	15000	15029	0.11772	0.0872095	1.83474	-1.12475	0.177531	0.0263674
