Time,Voltage_Raw,Voltage
0.004616667,306.1396866,0.9839702199
0.004633333,305.6505636,0.9823981191
0.00465,305.0700643,0.9805323237
0.004666667,304.516432,0.978752882
0.004683333,304.0624524,0.9772937363
0.0047,303.699831,0.976128227
0.004716667,303.3407973,0.974974249
0.004733333,302.8577008,0.973421518
0.00475,302.1450925,0.9711311082
0.004766667,301.1784154,0.9680240903
0.004783333,300.0433766,0.9643759375
0.0048,298.9207441,0.96076766
0.004816667,298.028792,0.9579008173
0.004833333,297.5431391,0.9563398698
0.00485,297.5242673,0.9562792135
0.004866667,297.8820411,0.9574291421
0.004883333,298.3939449,0.9590744632
0.0049,298.7739299,0.9602957812
0.004916667,298.7691367,0.9602803753
0.004933333,298.2499459,0.9586116329
0.00495,297.2596725,0.9554287736
0.004966667,296.0039019,0.9513925741
0.004983333,294.7812135,0.9474627047
0.005,293.8788403,0.9445623674
0.005016667,293.470441,0.9432497223
0.005033333,293.5532413,0.9435158526
0.00505,293.9479898,0.9447846223
0.005066667,294.3623548,0.9461164418
0.005083333,294.4949801,0.9465427157
0.0051,294.1421959,0.9454088243
0.005116667,293.268201,0.9425996983
0.005133333,292.0130193,0.9385653916
0.00515,290.6357744,0.9341387588
0.005166667,289.415142,0.9302154977
0.005183333,288.5450133,0.9274187981
0.0052,288.0652103,0.9258766529
0.005216667,287.8536765,0.9251967575
0.005233333,287.682895,0.9246478449
0.00525,287.3183086,0.9234760199
0.005266667,286.6198347,0.9212310397
0.005283333,285.6057554,0.9179716654
0.0053,284.4522939,0.9142642997
0.005316667,283.4269698,0.9109687833
0.005333333,282.7799949,0.9088893272
0.00535,282.6354477,0.9084247349
0.005366667,282.9257324,0.9093577452
0.005383333,283.3977592,0.9108748968
0.0054,283.6926492,0.9118227092
0.005416667,283.4724275,0.9111148898
0.005433333,282.5479072,0.9081433691
0.00545,280.9594138,0.9030377579
0.005466667,278.9776571,0.8966681506
0.005483333,277.0206014,0.8903779354
0.0055,275.5132593,0.8855331544
0.005516667,274.7393863,0.8830458323
0.005533333,274.7386058,0.8830433237
0.00555,275.287409,0.884807244
0.005566667,275.9728688,0.8870103952
0.005583333,276.3344138,0.8881724449
0.0056,276.0238871,0.8871743743
0.005616667,274.9267493,0.8836480398
0.005633333,273.2006493,0.8781001443
0.00565,271.217048,0.8717246082
0.005666667,269.4265373,0.8659696889
0.005683333,268.1962004,0.8620152363
0.0057,267.6776357,0.8603485063
0.005716667,267.7532602,0.8605915726
0.005733333,268.0801665,0.8616422892
0.00575,268.2154473,0.8620770982
0.005766667,267.7774435,0.8606693007
0.005783333,266.5845664,0.8568352485
0.0058,264.7218234,0.8508481657
0.005816667,262.5117224,0.843744632
0.005833333,260.4010223,0.836960585
0.00585,258.8050173,0.8318308306
0.005866667,257.9656715,0.829133071
0.005883333,257.8737847,0.8288377357
0.0059,258.2810295,0.8301466701
0.005916667,258.7944281,0.8317967956
0.005933333,259.0160994,0.8325092742
0.00595,258.6758688,0.8314157316
0.005966667,257.7089839,0.8283080459
0.005983333,256.2535163,0.8236299958
0.006,254.5732647,0.8182294626
0.006016667,252.940029,0.8129800443
0.006033333,251.5233618,0.8084267034
0.00605,250.3311139,0.8045946735
0.006066667,249.2224667,0.8010313465
0.006083333,247.985395,0.7970552475
0.0061,246.4444192,0.7921023636
0.006116667,244.5523934,0.7860211624
0.006133333,242.4267182,0.7791889835
0.00615,240.313151,0.7723957213
0.006166667,238.4902856,0.76653681
0.006183333,237.1528512,0.762238133
0.0062,236.3220619,0.7595678751
0.006216667,235.8219483,0.7579604491
0.006233333,235.3351773,0.7563959078
0.00625,234.5200359,0.7537759441
0.006266667,233.1445587,0.749354993
0.006283333,231.1846719,0.7430556782
0.0063,228.844936,0.7355354822
